TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,6,2,0,0,0,0,0,1,0,02/24/2017,neutral,12560,197,East Stroudsburg,9,True,9,4,5,win,207096,643,1638535,2017
2,4,2,0,0,0,0,0,0,0,02/25/2017,neutral,12560,765,West Chester,9,True,1,9,-8,loss,207559,643,1638535,2017
2,6,4,0,0,0,0,0,2,0,02/25/2017,neutral,12560,765,West Chester,9,True,2,1,1,win,207569,643,1638535,2017
0,0,0,0,0,0,0,0,0,0,02/26/2017,neutral,12560,1348,St. Thomas Aquinas,9,True,9,13,-4,loss,207840,643,1638535,2017
1,4,3,0,0,0,0,0,1,0,03/04/2017,neutral,12560,339,Kutztown,9,True,1,4,-3,loss,208942,643,1638535,2017
0,0,0,0,0,0,0,0,0,0,03/05/2017,neutral,12560,339,Kutztown,9,True,9,7,2,win,209270,643,1638535,2017
1,6,5,0,0,0,0,0,0,0,03/05/2017,neutral,12560,339,Kutztown,9,True,1,5,-4,loss,209303,643,1638535,2017
1,4,3,0,0,0,0,0,1,0,03/11/2017,neutral,12560,241,Franklin Pierce,9,True,7,6,1,win,210675,643,1638535,2017
2,2,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,1348,St. Thomas Aquinas,9,True,2,5,-3,loss,210676,643,1638535,2017
2,6,3,1,0,0,0,0,0,0,03/12/2017,neutral,12560,8956,Dominican (NY),9,True,6,5,1,win,211135,643,1638535,2017
5,6,1,0,0,0,0,0,0,0,03/13/2017,neutral,12560,8956,Dominican (NY),9,True,8,7,1,win,211212,643,1638535,2017
1,2,1,0,0,0,0,0,1,0,03/14/2017,home,12560,8956,Dominican (NY),9,True,13,7,6,win,211433,643,1638535,2017
0,0,0,0,0,0,0,0,0,0,03/14/2017,home,12560,8956,Dominican (NY),9,True,4,3,1,win,211438,643,1638535,2017
2,7,5,0,0,0,0,0,1,0,03/23/2017,away,12560,143,Clarion,9,True,4,3,1,win,213339,643,1638535,2017
3,4,1,0,0,0,0,0,1,0,03/23/2017,away,12560,143,Clarion,9,True,13,4,9,win,213343,643,1638535,2017
2,4,2,0,0,0,0,0,2,0,03/25/2017,home,12560,143,Clarion,9,True,6,5,1,win,213876,643,1638535,2017
2,3,1,0,0,0,0,0,0,0,03/25/2017,home,12560,143,Clarion,9,True,5,4,1,win,214297,643,1638535,2017
2,6,4,0,0,0,0,0,0,0,04/01/2017,away,12560,546,Pitt.-Johnstown,9,True,17,10,7,win,215646,643,1638535,2017
4,8,4,0,0,0,0,0,2,0,04/01/2017,away,12560,546,Pitt.-Johnstown,9,True,12,6,6,win,215798,643,1638535,2017
0,3,3,0,0,0,0,0,0,0,04/03/2017,home,12560,546,Pitt.-Johnstown,9,True,11,5,6,win,216524,643,1638535,2017
2,5,3,0,0,0,0,0,0,0,04/03/2017,home,12560,546,Pitt.-Johnstown,9,True,1,9,-8,loss,216545,643,1638535,2017
0,2,2,0,0,0,0,0,0,0,04/08/2017,away,12560,408,Mercyhurst,9,True,2,3,-1,loss,217568,643,1638535,2017
1,1,0,0,0,0,0,0,0,0,04/08/2017,away,12560,408,Mercyhurst,9,True,3,4,-1,loss,217860,643,1638535,2017
2,4,2,0,0,0,0,0,1,0,04/09/2017,home,12560,408,Mercyhurst,9,True,0,4,-4,loss,218187,643,1638535,2017
0,1,1,0,0,0,0,0,0,0,04/09/2017,home,12560,408,Mercyhurst,9,True,0,3,-3,loss,218279,643,1638535,2017
1,2,1,0,0,0,0,0,0,0,04/14/2017,home,12560,307,Indiana (PA),9,True,7,1,6,win,219489,643,1638535,2017
2,2,0,0,0,0,0,0,0,0,04/14/2017,home,12560,307,Indiana (PA),9,True,4,3,1,win,219595,643,1638535,2017
2,5,2,1,0,0,0,0,1,0,04/15/2017,away,12560,307,Indiana (PA),9,True,11,12,-1,loss,220050,643,1638535,2017
3,3,0,0,0,0,0,0,0,0,04/15/2017,away,12560,307,Indiana (PA),9,True,8,13,-5,loss,220210,643,1638535,2017
1,2,1,0,0,0,0,0,0,0,04/18/2017,home,12560,65,Bloomsburg,9,True,6,14,-8,loss,220746,643,1638535,2017
1,4,3,0,0,0,0,0,1,0,04/18/2017,home,12560,65,Bloomsburg,9,True,5,4,1,win,220769,643,1638535,2017
2,3,1,0,0,0,0,0,0,0,04/22/2017,away,12560,106,California (PA),9,True,12,5,7,win,221599,643,1638535,2017
3,7,4,0,0,0,0,0,1,0,04/22/2017,away,12560,106,California (PA),9,True,13,7,6,win,221778,643,1638535,2017
0,3,3,0,0,0,0,0,0,0,04/23/2017,home,12560,106,California (PA),9,True,12,1,11,win,222208,643,1638535,2017
1,5,4,0,0,0,0,0,2,0,04/23/2017,home,12560,106,California (PA),9,True,3,8,-5,loss,222306,643,1638535,2017
1,1,0,0,0,0,0,0,0,0,04/28/2017,away,12560,246,Gannon,9,True,6,11,-5,loss,223230,643,1638535,2017
1,1,0,0,0,0,0,0,0,0,04/28/2017,away,12560,246,Gannon,9,True,5,3,2,win,223281,643,1638535,2017
1,3,2,0,0,0,0,0,0,0,04/30/2017,home,12560,246,Gannon,9,True,5,1,4,win,224178,643,1638535,2017
1,1,0,0,0,0,0,0,0,0,05/03/2017,away,12560,30141,Walsh,9,True,2,8,-6,loss,224640,643,1638535,2017
2,4,2,0,0,0,0,0,2,0,05/03/2017,away,12560,30141,Walsh,9,True,4,6,-2,loss,224646,643,1638535,2017
1,3,2,0,0,0,0,0,1,0,05/05/2017,home,12560,30063,Seton Hill,9,True,3,2,1,win,224864,643,1638535,2017
0,0,0,0,0,0,0,0,0,0,05/05/2017,home,12560,30063,Seton Hill,9,True,5,4,1,win,224892,643,1638535,2017
2,4,2,0,0,0,0,0,0,0,05/07/2017,away,12560,30063,Seton Hill,9,True,7,1,6,win,225645,643,1638535,2017
4,7,2,1,0,0,0,0,0,0,05/07/2017,away,12560,30063,Seton Hill,9,True,7,8,-1,loss,225672,643,1638535,2017
2,4,1,1,0,0,0,0,0,0,05/10/2017,neutral,12560,638,Shippensburg,9,True,2,9,-7,loss,225893,643,1638535,2017
2,2,0,0,0,0,0,0,0,0,05/11/2017,neutral,12560,197,East Stroudsburg,9,True,9,6,3,win,225966,643,1638535,2017
2,6,4,0,0,0,0,0,1,0,05/12/2017,neutral,12560,638,Shippensburg,9,True,4,5,-1,loss,226258,643,1638535,2017
