TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,1,0,0,0,0,0,0,0,02/19/2017,neutral,12560,1226,Minn.-Morris,9,True,5,1,4,win,206609,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,02/19/2017,neutral,12560,1226,Minn.-Morris,9,True,7,1,6,win,206613,118,1553390,2017
0,1,1,0,0,0,0,0,0,0,03/01/2017,neutral,12560,372,Luther,9,True,5,7,-2,loss,208175,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/01/2017,neutral,12560,372,Luther,9,True,5,6,-1,loss,208178,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/18/2017,neutral,12560,364,Loras,9,True,2,1,1,win,212336,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,neutral,12560,30035,Crown (MN),9,True,7,8,-1,loss,212748,118,1553390,2017
1,1,0,0,0,0,2,1,0,0,03/19/2017,neutral,12560,30035,Crown (MN),9,True,8,4,4,win,212756,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/20/2017,neutral,12560,137,UChicago,9,True,3,11,-8,loss,212904,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/22/2017,neutral,12560,2758,Thomas (ME),10,True,3,2,1,win,213280,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/23/2017,neutral,12560,348,Lawrence,9,True,5,4,1,win,213360,118,1553390,2017
1,1,0,0,0,0,0,0,0,0,03/23/2017,neutral,12560,348,Lawrence,9,True,4,5,-1,loss,213364,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,03/24/2017,neutral,12560,212,Elmhurst,9,True,4,5,-1,loss,213620,118,1553390,2017
0,1,1,0,0,0,0,0,0,0,04/01/2017,home,12560,266,Gust. Adolphus,9,True,7,8,-1,loss,215648,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/01/2017,home,12560,266,Gust. Adolphus,9,True,5,8,-3,loss,215801,118,1553390,2017
0,0,0,0,0,0,1,0,0,0,04/05/2017,away,12560,602,Saint John's (MN),9,True,0,7,-7,loss,216931,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,away,12560,602,Saint John's (MN),9,True,0,11,-11,loss,216956,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,30031,Northwestern-St. Paul,9,True,8,10,-2,loss,217528,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,30031,Northwestern-St. Paul,9,True,13,7,6,win,217737,118,1553390,2017
0,0,0,0,0,0,0,2,0,0,04/09/2017,away,12560,84,Buena Vista,9,True,2,3,-1,loss,218211,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,away,12560,84,Buena Vista,9,True,5,16,-11,loss,218304,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,home,12560,376,Macalester,9,True,1,0,1,win,218756,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,home,12560,376,Macalester,9,True,1,0,1,win,218756,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/17/2017,away,12560,60,Bethel (MN),9,True,0,8,-8,loss,220485,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/17/2017,away,12560,60,Bethel (MN),9,True,0,6,-6,loss,220514,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/19/2017,away,12560,161,Concordia-M'head,9,True,2,1,1,win,220988,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/19/2017,away,12560,161,Concordia-M'head,10,True,5,6,-1,loss,221006,118,1553390,2017
0,2,2,0,0,0,2,0,0,0,04/22/2017,home,12560,620,St. Thomas (MN),9,True,1,2,-1,loss,221627,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/22/2017,home,12560,620,St. Thomas (MN),9,True,1,17,-16,loss,221805,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,612,Saint Mary's (MN),9,True,0,4,-4,loss,223244,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,612,Saint Mary's (MN),9,True,2,4,-2,loss,223298,118,1553390,2017
0,1,1,0,0,0,2,1,0,0,05/02/2017,away,12560,38,Augsburg,9,True,0,7,-7,loss,224499,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,05/02/2017,away,12560,38,Augsburg,9,True,8,18,-10,loss,224508,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,05/03/2017,home,12560,615,St. Olaf,9,True,1,4,-3,loss,224599,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,05/03/2017,home,12560,615,St. Olaf,9,True,2,5,-3,loss,224613,118,1553390,2017
0,0,0,0,0,0,2,0,0,0,05/06/2017,away,12560,268,Hamline,9,True,1,13,-12,loss,225131,118,1553390,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,away,12560,268,Hamline,9,True,3,8,-5,loss,225233,118,1553390,2017
