PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,1,1,0,0,02/24/2024,home,16580,574637,Pacific Lutheran,9,True,13,5,8,win,4526900,341,2670720,2024,3
0,0,0,0,0,0,1,0,0,0,03/03/2024,away,16580,574517,Redlands,9,True,17,10,7,win,4543291,341,2670720,2024,3
0,0,0,0,0,0,3,0,0,0,03/09/2024,away,16580,574614,East Tex. Baptist,9,True,10,5,5,win,4544135,341,2670720,2024,3
1,1,2,0,0,0,0,0,1,0,03/16/2024,home,16580,574500,Occidental,9,True,7,6,1,win,4544150,341,2670720,2024,3
1,0,1,0,0,0,0,0,0,0,03/23/2024,away,16580,574749,Caltech,9,True,12,0,12,win,4544224,341,2670720,2024,3
0,1,2,1,0,0,0,0,0,0,03/29/2024,home,16580,574654,Pacific (OR),9,True,5,16,-11,loss,4544333,341,2670720,2024,3
0,2,2,0,0,0,0,0,0,0,04/15/2024,away,16580,574750,Cal Lutheran,9,True,6,7,-1,loss,4545497,341,2670720,2024,3
1,0,1,0,0,0,0,0,0,0,04/24/2024,away,16580,0,Master's,9,True,16,6,10,win,5289315,341,2670720,2024,3
0,1,1,0,0,0,0,0,1,0,04/27/2024,away,16580,574584,Whittier,9,True,12,5,7,win,4545430,341,2670720,2024,3
0,1,1,0,0,0,0,1,0,0,05/04/2024,home,16580,574765,Claremont-M-S,9,True,10,12,-2,loss,4546423,341,2670720,2024,3
0,2,2,0,0,0,0,0,0,0,05/10/2024,home,16580,574512,Pomona-Pitzer,9,True,0,15,-15,loss,5334514,341,2670720,2024,3
