PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,0,4,0,0,0,0,0,0,0,02/26/2021,home,15580,94,CSU Bakersfield,9,True,13,2,11,win,2051295,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,02/27/2021,home,15580,94,CSU Bakersfield,9,True,9,6,3,win,2051297,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,02/28/2021,home,15580,94,CSU Bakersfield,9,True,4,9,-5,loss,2051298,96,1994934,2021
1,0,1,0,0,0,0,0,0,0,03/02/2021,away,15580,629,San Francisco,9,True,6,7,-1,loss,2034413,96,1994934,2021
2,0,2,0,0,0,0,0,0,0,03/06/2021,away,15580,626,San Diego St.,9,True,3,2,1,win,2017337,96,1994934,2021
2,0,2,0,0,0,0,0,0,0,03/06/2021,away,15580,626,San Diego St.,9,True,0,17,-17,loss,2024438,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/07/2021,away,15580,626,San Diego St.,9,True,7,12,-5,loss,2017476,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,home,15580,473,New Mexico,9,True,5,2,3,win,2017982,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/13/2021,home,15580,473,New Mexico,10,True,0,1,-1,loss,2026537,96,1994934,2021
1,0,1,0,0,0,0,0,0,0,03/14/2021,home,15580,473,New Mexico,9,True,6,5,1,win,2018145,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/17/2021,away,15580,534,Pacific,9,True,2,3,-1,loss,2035486,96,1994934,2021
3,0,3,0,0,0,0,0,0,0,03/20/2021,away,15580,466,Nevada,9,True,6,7,-1,loss,2027151,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/20/2021,away,15580,466,Nevada,9,True,10,20,-10,loss,2027152,96,1994934,2021
1,0,1,0,0,0,0,0,0,0,03/21/2021,away,15580,466,Nevada,9,True,8,3,5,win,2027153,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/24/2021,home,15580,534,Pacific,9,True,5,4,1,win,2035463,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,03/27/2021,away,15580,674,Stanford,9,True,4,12,-8,loss,2064831,96,1994934,2021
2,0,2,0,0,0,0,0,0,0,03/28/2021,away,15580,674,Stanford,9,True,8,11,-3,loss,2064832,96,1994934,2021
2,0,2,0,0,0,0,0,0,0,04/02/2021,away,15580,465,UNLV,9,True,5,9,-4,loss,2035476,96,1994934,2021
0,0,0,0,0,0,0,0,0,0,04/02/2021,away,15580,465,UNLV,10,True,9,10,-1,loss,2035478,96,1994934,2021
1,0,1,0,0,0,0,0,0,0,04/03/2021,away,15580,465,UNLV,9,True,6,9,-3,loss,2035480,96,1994934,2021
