TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,357,Lincoln (PA),9,True,15,6,9,win,207380,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,02/25/2017,away,12560,357,Lincoln (PA),9,True,4,1,3,win,207473,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/01/2017,away,12560,533,Pace,9,True,4,6,-2,loss,208140,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/02/2017,away,12560,533,Pace,9,True,1,10,-9,loss,208195,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/07/2017,neutral,12560,682,Stonehill,9,True,2,3,-1,loss,209639,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/08/2017,neutral,12560,682,Stonehill,9,True,4,2,2,win,209849,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/09/2017,neutral,12560,3,Adelphi,9,True,9,16,-7,loss,210069,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/10/2017,neutral,12560,437,Molloy,9,True,6,3,3,win,210310,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,468,Southern N.H.,9,True,3,4,-1,loss,210738,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/11/2017,neutral,12560,468,Southern N.H.,9,True,1,8,-7,loss,210765,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/21/2017,away,12560,28594,USciences,9,True,4,3,1,win,213096,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/21/2017,away,12560,28594,USciences,9,True,3,0,3,win,213110,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/28/2017,home,12560,21323,Chestnut Hill,9,True,1,3,-2,loss,214883,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,03/30/2017,away,12560,533,Pace,9,True,1,13,-12,loss,215201,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/02/2017,home,12560,543,Jefferson,9,True,12,7,5,win,216400,984,1893550,2017
2,2,0,0,0,0,0,0,0,0,04/02/2017,home,12560,543,Jefferson,9,True,2,0,2,win,216469,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,home,12560,162,Concordia (NY),9,True,14,0,14,win,216919,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/05/2017,home,12560,162,Concordia (NY),9,True,7,2,5,win,216944,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,8366,Goldey-Beacom,9,True,18,15,3,win,217427,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,home,12560,8366,Goldey-Beacom,9,True,9,16,-7,loss,217919,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,995,Caldwell,9,True,4,8,-4,loss,218178,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/09/2017,home,12560,995,Caldwell,9,True,5,2,3,win,218268,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,away,12560,1318,Post,9,True,2,13,-11,loss,218833,984,1893550,2017
2,2,0,0,0,0,0,0,0,0,04/11/2017,away,12560,1318,Post,9,True,9,4,5,win,218839,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/13/2017,away,12560,22,American Int'l,9,True,2,4,-2,loss,219060,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,away,12560,1277,Alliance,10,True,5,6,-1,loss,220294,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,away,12560,1277,Alliance,9,True,6,2,4,win,220328,984,1893550,2017
1,1,0,0,0,0,0,0,0,0,04/18/2017,away,12560,8956,Dominican (NY),10,True,5,4,1,win,220747,984,1893550,2017
1,2,0,1,0,0,0,0,0,0,04/18/2017,away,12560,8956,Dominican (NY),9,True,1,4,-3,loss,220840,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/21/2017,home,12560,1318,Post,9,True,3,9,-6,loss,221314,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/21/2017,home,12560,1318,Post,9,True,9,16,-7,loss,221341,984,1893550,2017
2,2,0,0,0,0,0,0,0,0,04/23/2017,away,12560,23157,Felician,9,True,0,7,-7,loss,222521,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/23/2017,away,12560,23157,Felician,9,True,1,3,-2,loss,222528,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/26/2017,away,12560,407,Mercy,9,True,13,5,8,win,222916,984,1893550,2017
1,1,0,0,0,0,0,0,0,0,04/28/2017,home,12560,1277,Alliance,9,True,1,8,-7,loss,223222,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/28/2017,home,12560,1277,Alliance,9,True,2,0,2,win,223270,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,away,12560,1460,Wilmington (DE),9,True,4,8,-4,loss,224007,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/29/2017,away,12560,1460,Wilmington (DE),9,True,2,3,-1,loss,224025,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,04/30/2017,home,12560,21323,Chestnut Hill,9,True,8,1,7,win,224288,984,1893550,2017
0,0,0,0,0,0,0,0,0,0,05/06/2017,away,12560,21323,Chestnut Hill,9,True,0,2,-2,loss,225358,984,1893550,2017
