PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,02/03/2022,home,15860,12799,Wheeling,9,True,12,7,5,win,2167190,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/04/2022,home,15860,1001,Catawba,11,True,7,6,1,win,2167254,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/05/2022,home,15860,12830,Tusculum,9,True,2,10,-8,loss,2167337,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/06/2022,home,15860,2814,Washburn,10,True,3,5,-2,loss,2167391,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/11/2022,home,15860,9012,Mo. Southern St.,9,True,3,0,3,win,2167539,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/12/2022,home,15860,766,West Ga.,9,True,13,4,9,win,2167624,30045,2654970,2022
1,1,2,0,0,0,0,0,0,0,02/13/2022,home,15860,181,Delta St.,9,True,5,7,-2,loss,2167744,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/18/2022,home,15860,20794,Lynn,9,True,5,9,-4,loss,2168018,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/19/2022,home,15860,20794,Lynn,9,True,7,6,1,win,2168189,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/19/2022,home,15860,20794,Lynn,10,True,9,8,1,win,2185014,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/22/2022,away,15860,49,Barry,9,True,5,6,-1,loss,2168722,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/25/2022,away,15860,208,Eckerd,9,True,5,6,-1,loss,2169061,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/26/2022,away,15860,208,Eckerd,9,True,7,5,2,win,2169294,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,02/26/2022,away,15860,208,Eckerd,9,True,6,8,-2,loss,2188980,30045,2654970,2022
0,0,0,0,0,0,4,0,0,0,03/03/2022,home,15860,30124,Cedarville,9,True,7,5,2,win,2170093,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/04/2022,home,15860,30124,Cedarville,9,True,16,6,10,win,2170334,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/05/2022,home,15860,30124,Cedarville,9,True,5,2,3,win,2170577,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/05/2022,home,15860,30124,Cedarville,9,True,2,3,-1,loss,2188174,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/10/2022,home,15860,21323,Chestnut Hill,9,True,12,3,9,win,2171615,30045,2654970,2022
0,0,0,0,0,0,2,0,0,0,03/12/2022,away,15860,9680,Embry-Riddle (FL),9,True,5,6,-1,loss,2171869,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,away,15860,9680,Embry-Riddle (FL),9,True,2,0,2,win,2172185,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/13/2022,away,15860,9680,Embry-Riddle (FL),9,True,1,10,-9,loss,2188531,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/16/2022,home,15860,584,Rollins,9,True,4,3,1,win,2263460,30045,2654970,2022
2,3,5,0,0,0,1,0,0,0,03/18/2022,home,15860,584,Rollins,9,True,4,5,-1,loss,2173340,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/19/2022,home,15860,584,Rollins,10,True,7,11,-4,loss,2173584,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/19/2022,home,15860,584,Rollins,9,True,9,12,-3,loss,2188446,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/22/2022,home,15860,49,Barry,9,True,6,10,-4,loss,2174314,30045,2654970,2022
0,1,1,0,0,0,0,0,0,0,03/25/2022,away,15860,689,Tampa,9,True,1,12,-11,loss,2174766,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/26/2022,away,15860,689,Tampa,9,True,8,14,-6,loss,2175120,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/26/2022,away,15860,689,Tampa,9,True,0,14,-14,loss,2187624,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,03/29/2022,away,15860,0,St. Thomas (FL),9,True,3,14,-11,loss,2175804,30045,2654970,2022
0,0,0,0,0,0,1,0,0,0,04/01/2022,away,15860,49,Barry,9,True,8,18,-10,loss,2176255,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/02/2022,away,15860,49,Barry,9,True,10,6,4,win,2176626,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/02/2022,away,15860,49,Barry,9,True,3,9,-6,loss,2186023,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/05/2022,home,15860,24639,Nova Southeastern,9,True,5,13,-8,loss,2177296,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/08/2022,home,15860,233,Fla. Southern,9,True,0,1,-1,loss,2177752,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,home,15860,233,Fla. Southern,9,True,2,10,-8,loss,2177999,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/09/2022,home,15860,233,Fla. Southern,9,True,2,10,-8,loss,2186255,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/12/2022,neutral,15860,20794,Lynn,13,True,5,6,-1,loss,2178669,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/14/2022,home,15860,24639,Nova Southeastern,9,True,6,22,-16,loss,2178951,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/15/2022,home,15860,24639,Nova Southeastern,9,True,1,4,-3,loss,2267992,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,24639,Nova Southeastern,9,True,1,4,-3,loss,2268111,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/19/2022,away,15860,24639,Nova Southeastern,9,True,7,5,2,win,2180230,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/26/2022,home,15860,0,St. Thomas (FL),9,True,4,6,-2,loss,2181502,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/30/2022,home,15860,608,Saint Leo,9,True,2,3,-1,loss,2182375,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,04/30/2022,home,15860,608,Saint Leo,9,True,2,10,-8,loss,2186572,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,05/01/2022,home,15860,608,Saint Leo,9,True,2,8,-6,loss,2271545,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,05/06/2022,away,15860,230,Florida Tech,9,True,2,3,-1,loss,2183151,30045,2654970,2022
0,1,1,0,0,0,0,0,0,0,05/08/2022,away,15860,230,Florida Tech,9,True,15,3,12,win,2183665,30045,2654970,2022
0,0,0,0,0,0,0,0,0,0,05/08/2022,away,15860,230,Florida Tech,11,True,4,5,-1,loss,2185871,30045,2654970,2022
