TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,5,1,0,0,0,1,1,0,0,02/18/2017,home,12560,428,Minnesota,9,True,8,9,-1,loss,206006,109,1527008,2017
6,6,0,0,0,1,0,0,0,0,02/19/2017,home,12560,428,Minnesota,9,True,7,5,2,win,206399,109,1527008,2017
4,5,1,0,0,0,1,0,0,0,02/21/2017,home,12560,626,San Diego St.,9,True,7,5,2,win,206707,109,1527008,2017
0,0,0,0,0,0,0,0,0,0,02/23/2017,neutral,12560,513,Notre Dame,9,True,18,4,14,win,206890,109,1527008,2017
3,5,2,0,0,0,0,1,0,0,02/24/2017,neutral,12560,529,Oregon,9,True,5,11,-6,loss,207120,109,1527008,2017
2,2,0,0,0,0,1,0,0,0,02/25/2017,away,12560,627,San Diego,9,True,6,14,-8,loss,207297,109,1527008,2017
8,11,1,2,0,1,1,0,0,0,02/25/2017,neutral,12560,694,Tennessee,9,True,9,10,-1,loss,207544,109,1527008,2017
3,4,1,0,0,0,1,0,0,0,03/03/2017,home,12560,551,Portland,9,True,3,1,2,win,208236,109,1527008,2017
7,7,0,0,0,1,3,0,0,0,03/04/2017,home,12560,551,Portland,9,True,6,3,3,win,208505,109,1527008,2017
7,9,2,0,0,0,0,1,0,0,03/05/2017,home,12560,551,Portland,9,True,5,3,2,win,208994,109,1527008,2017
7,9,1,1,0,0,2,0,0,0,03/07/2017,away,12560,370,LMU (CA),9,True,7,6,1,win,209574,109,1527008,2017
3,3,0,0,0,0,0,0,0,0,03/10/2017,home,12560,698,TCU,9,True,11,2,9,win,210083,109,1527008,2017
9,9,0,0,0,0,1,0,0,0,03/11/2017,home,12560,698,TCU,9,True,6,3,3,win,210458,109,1527008,2017
5,8,3,0,0,2,0,1,0,0,03/12/2017,home,12560,698,TCU,9,True,7,16,-9,loss,210865,109,1527008,2017
13,13,0,0,0,0,1,0,0,0,03/14/2017,away,12560,110,UCLA,9,True,5,3,2,win,211290,109,1527008,2017
9,9,0,0,0,0,0,0,0,0,03/19/2017,away,12560,1356,Seattle U,9,True,3,2,1,win,212785,109,1527008,2017
0,0,0,0,0,0,0,0,0,0,03/19/2017,away,12560,1356,Seattle U,9,True,2,8,-6,loss,212808,109,1527008,2017
2,3,1,0,0,1,2,0,0,0,03/24/2017,home,12560,288,Houston,9,True,3,4,-1,loss,213392,109,1527008,2017
5,7,2,0,0,0,0,0,0,0,03/25/2017,home,12560,288,Houston,9,True,4,5,-1,loss,213761,109,1527008,2017
1,4,3,0,0,1,0,1,0,0,03/26/2017,home,12560,288,Houston,9,True,3,7,-4,loss,214378,109,1527008,2017
7,7,0,0,0,1,0,0,0,0,03/28/2017,home,12560,370,LMU (CA),9,True,2,4,-2,loss,214743,109,1527008,2017
3,3,0,0,0,0,1,0,0,0,03/31/2017,home,12560,90,Cal Poly,10,True,2,3,-1,loss,215236,109,1527008,2017
2,6,4,0,0,1,0,1,0,0,04/01/2017,home,12560,90,Cal Poly,9,True,3,2,1,win,215463,109,1527008,2017
9,10,1,0,0,0,0,1,0,0,04/02/2017,home,12560,90,Cal Poly,9,True,5,6,-1,loss,216023,109,1527008,2017
0,0,0,0,0,0,0,0,0,0,04/04/2017,home,12560,94,CSU Bakersfield,9,True,2,14,-12,loss,216604,109,1527008,2017
4,4,0,0,0,1,0,0,0,0,04/07/2017,away,12560,529,Oregon,9,True,1,10,-9,loss,217044,109,1527008,2017
0,0,0,0,0,0,0,0,0,0,04/08/2017,away,12560,529,Oregon,9,True,3,6,-3,loss,217299,109,1527008,2017
4,5,1,0,0,0,0,0,0,0,04/09/2017,away,12560,529,Oregon,9,True,2,7,-5,loss,218003,109,1527008,2017
0,0,0,0,0,0,0,0,0,0,04/11/2017,away,12560,626,San Diego St.,9,True,3,9,-6,loss,218569,109,1527008,2017
3,6,3,0,0,0,2,1,0,0,04/13/2017,away,12560,104,UC Santa Barbara,9,True,3,11,-8,loss,219177,109,1527008,2017
4,5,0,1,0,2,0,0,0,0,04/14/2017,away,12560,104,UC Santa Barbara,9,True,8,7,1,win,219463,109,1527008,2017
0,0,0,0,0,0,0,0,0,0,04/15/2017,away,12560,104,UC Santa Barbara,9,True,7,8,-1,loss,219933,109,1527008,2017
4,6,2,0,0,0,0,1,0,0,04/17/2017,home,12560,657,Southern California,9,True,7,9,-2,loss,220477,109,1527008,2017
4,5,1,0,0,0,0,0,0,0,04/18/2017,away,12560,657,Southern California,9,True,14,3,11,win,220607,109,1527008,2017
7,8,1,0,0,0,0,1,0,0,04/21/2017,home,12560,99,Long Beach St.,9,True,0,4,-4,loss,221139,109,1527008,2017
4,5,1,0,0,0,2,1,0,0,04/22/2017,home,12560,99,Long Beach St.,9,True,2,8,-6,loss,221441,109,1527008,2017
5,6,1,0,0,0,0,1,0,0,04/23/2017,home,12560,99,Long Beach St.,9,True,2,5,-3,loss,222062,109,1527008,2017
12,13,1,0,0,0,1,1,0,0,04/25/2017,away,12560,627,San Diego,9,True,8,7,1,win,222694,109,1527008,2017
4,6,2,0,0,0,0,0,0,0,04/28/2017,away,12560,97,Cal St. Fullerton,9,True,3,5,-2,loss,223178,109,1527008,2017
16,17,1,0,0,0,1,1,0,0,04/29/2017,away,12560,97,Cal St. Fullerton,14,True,2,3,-1,loss,223549,109,1527008,2017
3,4,1,0,0,0,1,1,0,0,04/30/2017,away,12560,97,Cal St. Fullerton,9,True,12,4,8,win,224130,109,1527008,2017
4,5,1,0,0,0,3,0,0,0,05/02/2017,away,12560,94,CSU Bakersfield,9,True,4,5,-1,loss,224393,109,1527008,2017
7,7,0,0,0,0,0,0,0,0,05/05/2017,home,12560,101,CSUN,10,True,5,6,-1,loss,224734,109,1527008,2017
4,6,2,0,0,0,1,1,0,0,05/06/2017,home,12560,101,CSUN,9,True,8,4,4,win,224954,109,1527008,2017
4,4,0,0,0,1,1,0,0,0,05/07/2017,home,12560,101,CSUN,9,True,1,2,-1,loss,225381,109,1527008,2017
16,20,4,0,0,0,2,1,0,0,05/09/2017,home,12560,627,San Diego,14,True,1,5,-4,loss,225764,109,1527008,2017
7,8,1,0,0,0,0,1,0,0,05/12/2017,away,12560,277,Hawaii,9,True,2,6,-4,loss,226062,109,1527008,2017
7,7,0,0,0,1,0,0,0,0,05/14/2017,away,12560,277,Hawaii,9,True,4,3,1,win,226518,109,1527008,2017
6,6,0,0,0,0,0,0,0,0,05/15/2017,away,12560,277,Hawaii,9,True,5,4,1,win,226630,109,1527008,2017
7,7,0,0,0,0,0,0,0,0,05/19/2017,away,12560,111,UC Riverside,9,True,12,4,8,win,226980,109,1527008,2017
5,5,0,0,0,0,3,0,0,0,05/20/2017,away,12560,111,UC Riverside,9,True,3,9,-6,loss,227187,109,1527008,2017
1,3,1,1,0,0,0,1,0,0,05/21/2017,away,12560,111,UC Riverside,9,True,2,12,-10,loss,227274,109,1527008,2017
