PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,1,0,0,0,0,0,0,0,02/02/2023,away,16340,0,Wayland Baptist,9,True,3,13,-10,loss,2389664,8577,2660453,2023,2
0,0,0,0,0,0,1,0,0,0,02/11/2023,home,16340,9011,Fort Hays St.,9,True,1,22,-21,loss,2390087,8577,2660453,2023,2
0,0,0,0,0,0,1,0,0,0,03/10/2023,home,16340,206,Eastern N.M.,9,True,1,10,-9,loss,2394331,8577,2660453,2023,2
0,0,0,0,0,0,1,0,0,0,03/19/2023,away,16340,2720,CSU Pueblo,9,True,0,10,-10,loss,2396667,8577,2660453,2023,2
0,1,1,0,0,0,0,0,0,0,03/24/2023,home,16340,929,Adams St.,9,True,10,14,-4,loss,2397340,8577,2660453,2023,2
1,0,1,0,0,0,2,1,0,0,04/07/2023,home,16340,413,MSU Denver,9,True,5,13,-8,loss,2409628,8577,2660453,2023,2
2,0,3,1,0,0,0,0,0,0,04/08/2023,home,16340,413,MSU Denver,9,True,0,16,-16,loss,2400794,8577,2660453,2023,2
3,0,4,1,0,0,0,0,0,0,04/15/2023,away,16340,9754,UC-Colo. Springs,9,True,10,5,5,win,2402121,8577,2660453,2023,2
1,0,1,0,0,0,0,0,0,0,04/15/2023,away,16340,9754,UC-Colo. Springs,9,True,3,17,-14,loss,2409512,8577,2660453,2023,2
0,0,0,0,0,0,1,0,0,0,04/16/2023,away,16340,9754,UC-Colo. Springs,9,True,6,18,-12,loss,2402520,8577,2660453,2023,2
0,0,0,0,0,0,3,0,0,0,04/29/2023,home,16340,11416,Colorado Mesa,9,True,7,24,-17,loss,2411206,8577,2660453,2023,2
