PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1,0,0,0,1,0,0,0,02/18/2022,home,15860,87,Butler,9,True,6,4,2,win,2167949,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,02/19/2022,home,15860,87,Butler,9,True,18,1,17,win,2168286,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,02/20/2022,home,15860,87,Butler,9,True,25,12,13,win,2168542,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,02/26/2022,home,15860,503,NIU,9,True,13,3,10,win,2218180,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,02/27/2022,home,15860,503,NIU,9,True,8,5,3,win,2169388,454,2476190,2022
1,0,1,0,0,0,1,0,0,0,02/27/2022,home,15860,503,NIU,9,True,13,2,11,win,2169684,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,02/28/2022,home,15860,503,NIU,9,True,7,6,1,win,2168962,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/02/2022,home,15860,52,Bellarmine,9,True,13,7,6,win,2168685,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/04/2022,away,15860,8,Alabama,9,True,1,5,-4,loss,2170121,454,2476190,2022
0,0,0,0,0,0,2,0,0,0,03/05/2022,away,15860,8,Alabama,9,True,1,6,-5,loss,2170399,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/06/2022,away,15860,8,Alabama,9,True,4,5,-1,loss,2170813,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/08/2022,away,15860,334,Kentucky,9,True,1,9,-8,loss,2171178,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/10/2022,home,15860,299,Illinois St.,16,True,7,6,1,win,2262222,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/11/2022,home,15860,299,Illinois St.,9,True,6,2,4,win,2171780,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/16/2022,home,15860,487,North Ala.,9,True,10,2,8,win,2172956,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/18/2022,home,15860,735,Valparaiso,9,True,8,2,6,win,2173251,454,2476190,2022
1,0,2,1,0,0,2,0,0,0,03/19/2022,home,15860,735,Valparaiso,9,True,2,7,-5,loss,2263813,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/19/2022,home,15860,735,Valparaiso,9,True,5,1,4,win,2263864,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/20/2022,home,15860,735,Valparaiso,9,True,1,6,-5,loss,2174021,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/25/2022,away,15860,444,Morehead St.,9,True,7,6,1,win,2174692,454,2476190,2022
1,0,1,0,0,0,0,0,0,0,03/26/2022,away,15860,444,Morehead St.,9,True,7,8,-1,loss,2175216,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/27/2022,away,15860,444,Morehead St.,9,True,2,10,-8,loss,2175533,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,03/30/2022,away,15860,6,Alabama A&M,9,True,7,3,4,win,2175691,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/01/2022,home,15860,14927,Belmont,9,True,6,13,-7,loss,2176156,454,2476190,2022
0,0,0,0,0,0,2,0,0,0,04/02/2022,home,15860,14927,Belmont,9,True,6,14,-8,loss,2176706,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/03/2022,home,15860,14927,Belmont,9,True,1,7,-6,loss,2176969,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/05/2022,home,15860,659,Southern Ill.,11,True,5,8,-3,loss,2177259,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/08/2022,away,15860,654,Southeast Mo. St.,9,True,2,11,-9,loss,2177547,454,2476190,2022
0,0,0,0,0,0,1,0,0,0,04/09/2022,away,15860,654,Southeast Mo. St.,9,True,5,8,-3,loss,2177843,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/10/2022,away,15860,654,Southeast Mo. St.,9,True,10,11,-1,loss,2178309,454,2476190,2022
0,0,0,0,0,0,0,1,0,0,04/12/2022,away,15860,433,Ole Miss,9,True,2,8,-6,loss,2178610,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/14/2022,home,15860,695,UT Martin,9,True,5,3,2,win,2178948,454,2476190,2022
1,0,1,0,0,0,0,0,0,0,04/15/2022,home,15860,695,UT Martin,9,True,4,2,2,win,2179137,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/16/2022,home,15860,695,UT Martin,9,True,8,1,7,win,2179496,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/18/2022,away,15860,404,Memphis,9,True,4,5,-1,loss,2267550,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/19/2022,away,15860,487,North Ala.,9,True,4,6,-2,loss,2180204,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/22/2022,away,15860,201,Eastern Ill.,9,True,17,10,7,win,2180491,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,away,15860,201,Eastern Ill.,9,True,15,9,6,win,2180794,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/23/2022,away,15860,201,Eastern Ill.,9,True,24,20,4,win,2181251,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/26/2022,home,15860,6,Alabama A&M,9,True,8,2,6,win,2181654,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/29/2022,home,15860,660,SIUE,9,True,12,8,4,win,2182004,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,04/30/2022,home,15860,660,SIUE,9,True,4,6,-2,loss,2182539,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,05/01/2022,home,15860,660,SIUE,9,True,7,6,1,win,2182793,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,05/03/2022,away,15860,659,Southern Ill.,12,True,5,2,3,win,2182979,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,05/06/2022,away,15860,43,Austin Peay,9,True,3,8,-5,loss,2183329,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,05/07/2022,away,15860,43,Austin Peay,9,True,7,0,7,win,2183509,454,2476190,2022
0,0,0,0,0,0,0,0,0,0,05/08/2022,away,15860,43,Austin Peay,9,True,4,7,-3,loss,2183750,454,2476190,2022
