PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/23/2024,home,16580,526,SUNY Oneonta,9,True,13,1,12,win,4526616,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,02/23/2024,home,16580,526,SUNY Oneonta,9,True,13,12,1,win,4545088,785,2665693,2024,3
1,1,2,0,0,0,0,0,0,0,03/02/2024,away,16580,22235,Lewis & Clark,9,True,6,3,3,win,4528120,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,03/02/2024,away,16580,22235,Lewis & Clark,9,True,6,5,1,win,4542998,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,03/03/2024,away,16580,22235,Lewis & Clark,9,True,4,3,1,win,4528472,785,2665693,2024,3
3,0,4,1,0,0,0,0,0,0,03/09/2024,away,16580,1297,Pacific Lutheran,9,True,2,7,-5,loss,4529737,785,2665693,2024,3
1,0,1,0,0,0,0,0,0,0,03/09/2024,away,16580,1297,Pacific Lutheran,9,True,0,1,-1,loss,4543848,785,2665693,2024,3
0,0,1,1,0,0,0,0,0,0,03/10/2024,away,16580,1297,Pacific Lutheran,9,True,9,5,4,win,4530138,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,03/13/2024,home,16580,30170,Alfred St.,9,True,11,2,9,win,4530589,785,2665693,2024,3
1,0,1,0,0,0,0,0,0,0,03/16/2024,home,16580,557,Puget Sound,9,True,2,1,1,win,4531357,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,03/16/2024,home,16580,557,Puget Sound,9,True,14,10,4,win,4544463,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,03/17/2024,home,16580,557,Puget Sound,9,True,7,1,6,win,4531682,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,03/23/2024,away,16580,1454,Whitworth,9,True,6,2,4,win,4532665,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,03/23/2024,away,16580,1454,Whitworth,9,True,2,6,-4,loss,4543919,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,03/24/2024,away,16580,1454,Whitworth,9,True,2,9,-7,loss,4533029,785,2665693,2024,3
1,1,2,0,0,0,0,0,0,0,03/29/2024,home,16580,1179,Linfield,9,True,7,3,4,win,4543419,785,2665693,2024,3
1,0,1,0,0,0,0,0,0,0,03/29/2024,home,16580,1179,Linfield,9,True,17,9,8,win,4534079,785,2665693,2024,3
1,0,1,0,0,0,0,0,0,0,03/30/2024,home,16580,1179,Linfield,11,True,7,8,-1,loss,4534444,785,2665693,2024,3
9,0,9,0,0,0,0,0,0,0,04/21/2024,home,16580,1094,George Fox,11,True,2,3,-1,loss,4539017,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,04/28/2024,home,16580,105,Cal Lutheran,9,True,6,10,-4,loss,4540447,785,2665693,2024,3
6,0,6,0,0,0,0,0,0,0,05/05/2024,home,16580,780,Whitman,9,True,2,9,-7,loss,4541271,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,05/06/2024,home,16580,780,Whitman,9,True,9,2,7,win,4541497,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,05/10/2024,home,16580,1454,Whitworth,9,True,5,1,4,win,5315521,785,2665693,2024,3
2,0,2,0,0,0,0,0,0,0,05/11/2024,away,16580,780,Whitman,9,True,6,3,3,win,5334649,785,2665693,2024,3
3,0,3,0,0,0,0,0,0,0,05/12/2024,home,16580,1454,Whitworth,9,True,8,4,4,win,5334900,785,2665693,2024,3
