PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/25/2024,away,16580,59,Bethany (WV),9,True,3,5,-2,loss,4527272,1315,2514629,2024,3
4,0,4,0,0,0,0,0,0,0,02/26/2024,away,16580,59,Bethany (WV),9,True,14,7,7,win,4526915,1315,2514629,2024,3
1,0,2,1,0,0,0,0,0,0,03/02/2024,neutral,16580,242,Fredonia,10,True,9,10,-1,loss,5250697,1315,2514629,2024,3
3,0,3,0,0,0,0,0,0,0,03/02/2024,neutral,16580,242,Fredonia,9,True,10,2,8,win,5250696,1315,2514629,2024,3
1,0,1,0,0,0,0,0,0,0,03/05/2024,away,16580,30160,Houghton,9,True,0,6,-6,loss,4525919,1315,2514629,2024,3
2,0,2,0,0,0,0,0,0,0,03/05/2024,away,16580,30160,Houghton,9,True,1,5,-4,loss,4542791,1315,2514629,2024,3
1,0,1,0,0,0,0,0,0,0,03/11/2024,away,16580,58,Baruch,9,True,12,5,7,win,4791244,1315,2514629,2024,3
5,0,5,0,0,0,0,0,0,0,03/13/2024,neutral,16580,8911,Wis. Lutheran,9,True,3,6,-3,loss,5253334,1315,2514629,2024,3
5,0,5,0,0,0,0,0,0,0,03/14/2024,neutral,16580,45,Babson,9,True,2,12,-10,loss,5019375,1315,2514629,2024,3
2,0,2,0,0,0,0,0,0,0,03/15/2024,neutral,16580,276,Haverford,9,True,6,7,-1,loss,4856789,1315,2514629,2024,3
1,0,1,0,0,0,0,0,0,0,03/15/2024,neutral,16580,276,Haverford,9,True,4,5,-1,loss,4856790,1315,2514629,2024,3
