"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Anderson, Jesse","Jr","1769376",2016,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769376",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Anthonia, Vincent","Sr","1441363",2016,"0","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1441363",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Aponte, Jonathan","Jr","1769375",2016,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769375",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Bledsoe, Jaylon","Sr","1647263",2016,"3","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647263",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Bolden, Jordan","Jr","1441364",2016,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1441364",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Briggs, Lamar","So","1647288",2016,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647288",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Brown, Bryce","So","1647264",2016,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647264",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Brown, Richard","So","1769378",2016,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769378",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Burke, David","So","1647270",2016,"6","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647270",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Cahill, Garth","So","1647291",2016,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647291",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Campbell, Sam","Jr","1548778",2016,"24","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1548778",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Cervantes, Francisco","Jr","1769502",2016,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769502",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Colon, Rene","Sr","1647268",2016,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647268",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Copeland, Cornelius","Jr","1769373",2016,"16","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769373",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Davis, Kendal","Sr","1647285",2016,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647285",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Diaz, Carlos","Jr","1769370",2016,"8","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769370",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Hargroves, Jonah","So","1647290",2016,"28","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1647290",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Hassan, Theodore","Sr","1448924",2016,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1448924",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
"Holton, Tony","Sr","1769380",2016,"13","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=314&stats_player_seq=1769380",314,"Jackson St.","/team/314/12360",916,"SWAC",1,12360
