"name","class","player_id","season","number","position","player_url"
"33,","N/A","1559320",2014,"0","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1559320"
"Andrews, Bryan","N/A","1552106",2014,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1552106"
"Ball, Kenny","N/A","1551702",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551702"
"Bates, Danny","N/A","1546188",2014,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546188"
"Belotti, J.T.","N/A","1546184",2014,"24","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546184"
"Blackburn,","N/A","1551701",2014,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551701"
"Cline, Will","N/A","1546176",2014,"6","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546176"
"Coffman, Ben","N/A","1552103",2014,"19","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1552103"
"Compton, Cody","N/A","1546190",2014,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546190"
"Daniels, Zach","N/A","1556724",2014,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1556724"
"Daniels, Caleb","N/A","1546185",2014,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546185"
"Duy, Griffin","N/A","1546186",2014,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546186"
"Finch, Jared","N/A","1546189",2014,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546189"
"Fischer, Harry","N/A","1557541",2014,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1557541"
"Fletcher, Brandon","N/A","1559319",2014,"27","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1559319"
"Hatmaker, Nathan","N/A","1554831",2014,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1554831"
"Javins, Alex","N/A","1546187",2014,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546187"
"Jessee, Andrew","N/A","1546181",2014,"13","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546181"
"Jewell, Cody","N/A","1551681",2014,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551681"
"Johnson, Austin","N/A","1546175",2014,"8","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546175"
"King, Ty","N/A","1555471",2014,"14","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1555471"
"Klaiber, Steven","N/A","1551683",2014,"25","P/RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551683"
"Lighton, Ty","N/A","1551669",2014,"12","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551669"
"Marshall, Tye","N/A","1546180",2014,"4","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546180"
"Massie, Josh","N/A","1551703",2014,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551703"
"McCollum, Mike","N/A","1546178",2014,"17","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546178"
"Olinger, Jordan","N/A","1546182",2014,"44","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546182"
"Patrylak, Chase","N/A","1551704",2014,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551704"
"Payne, R.W.","N/A","1558680",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1558680"
"Steven, Bill","N/A","1546179",2014,"37","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546179"
"Tanner, Chaz","N/A","1546183",2014,"15","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546183"
"Whitaker, Evan","N/A","1546177",2014,"45","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1546177"
"Young, Talon","N/A","1551680",2014,"29","RF/P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30181&stats_player_seq=1551680"
