"name","class","player_id","season","number","position","player_url"
"Archuleta, Dante","Jr","1539027",2014,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539027"
"Brosnan, Ryan","Sr","1539030",2014,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539030"
"Corr, Brandon","Jr","1539033",2014,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539033"
"Descisciolo, Mike","So","1539028",2014,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539028"
"Feland, Dillon","Fr","1539001",2014,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539001"
"Friesen, Zach","Jr","1538984",2014,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538984"
"Fultz, Kyle","Jr","1539026",2014,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539026"
"Hernandez, Luis","Jr","1539035",2014,"34","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539035"
"Lowe, Michael","So","1539514",2014,"29","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539514"
"Martinez, Daniel","Jr","1538983",2014,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538983"
"McIntosh, Ryan","Sr","1538995",2014,"7","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538995"
"Morrow, Riley","Jr","1538982",2014,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538982"
"Nelson, Cody","Jr","1538997",2014,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538997"
"O'Donnell, Ryan","So","1538986",2014,"6","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538986"
"Pinion, Mason","So","1538999",2014,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538999"
"Ray, Cameron","So","1557542",2014,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1557542"
"Samulowitz, Austin","Sr","1539029",2014,"23","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539029"
"San Miguel, Chance","Sr","1539002",2014,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539002"
"Santamaria, Damian","Jr","1538985",2014,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538985"
"Schellhardt, Thomas","Jr","1538996",2014,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538996"
"Solowynsky, Thomas","So","1539031",2014,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539031"
"Stanley, Scott","Sr","1538998",2014,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1538998"
"Teel, Caleb","Jr","1552081",2014,"30","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1552081"
"Vail, Kyle","So","1539034",2014,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539034"
"Wellman, Matt","Jr","1539032",2014,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539032"
"Wiggins, Anthony","Fr","1539000",2014,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539000"
"Wilson, Tyler","Jr","1539036",2014,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30152&stats_player_seq=1539036"
