jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
32,994042,Ben Woodchick,INF,Sr,59,58,2012,10942,New Mexico,473
17,1311799,Shane Zaruba,P,Jr,0,0,2012,10942,New Mexico,473
8,1311796,Brandon Ward-Hersee,P,Jr,9,0,2012,10942,New Mexico,473
37,1311795,Josh Walker,P,So,18,11,2012,10942,New Mexico,473
35,1311794,Austin Verplank,P,Fr,0,0,2012,10942,New Mexico,473
42,1311793,Erik Suarez,C,Jr,23,17,2012,10942,New Mexico,473
11,1218485,Kyle Stiner,2B,Sr,61,61,2012,10942,New Mexico,473
24,1108535,Gera Sanchez,P,Sr,21,9,2012,10942,New Mexico,473
3,1311772,Alex Real,3B,Fr,41,36,2012,10942,New Mexico,473
30,1311771,John Pustay,OF,So,34,27,2012,10942,New Mexico,473
40,1218483,Trey Porras,OF,Sr,50,42,2012,10942,New Mexico,473
33,1218482,D.J. Peterson,3B,So,61,60,2012,10942,New Mexico,473
34,1311755,Ryan Padilla,OF,Fr,56,54,2012,10942,New Mexico,473
16,1311754,Chris Nunez,OF,Fr,36,12,2012,10942,New Mexico,473
19,1108541,Jacob Nelson,P,Jr,16,5,2012,10942,New Mexico,473
12,1311753,Josh Melendez,INF,Jr,59,58,2012,10942,New Mexico,473
7,1311798,Sam Wolff,P,Jr,14,9,2012,10942,New Mexico,473
38,1218481,Jake Mccasland,P,So,12,2,2012,10942,New Mexico,473
4,1108527,Alex Albritton,INF,Jr,55,54,2012,10942,New Mexico,473
29,1311752,Hobie Mcclain,P,Jr,22,0,2012,10942,New Mexico,473
9,1311735,Michael Baca,INF,Fr,17,4,2012,10942,New Mexico,473
36,1311736,Selby Brummett,P,Jr,6,2,2012,10942,New Mexico,473
18,1218458,Luke Campbell,OF,Sr,0,0,2012,10942,New Mexico,473
21,1311748,Stephen Carbajal,P,Fr,0,0,2012,10942,New Mexico,473
26,1311749,Alex Estrella,P,Fr,6,0,2012,10942,New Mexico,473
2,994026,Gabe Aguilar,P,Sr,10,0,2012,10942,New Mexico,473
10,1108529,Mitch Garver,C,Jr,61,61,2012,10942,New Mexico,473
25,1311750,Cody Farrell,C,Fr,0,0,2012,10942,New Mexico,473
20,1108532,Bobby Mares,P,Jr,22,0,2012,10942,New Mexico,473
14,1218476,Logan Lippert,OF,Jr,1,0,2012,10942,New Mexico,473
41,1311751,Will Mathis,P,Jr,17,1,2012,10942,New Mexico,473
15,1109568,Austin House,P,Jr,16,16,2012,10942,New Mexico,473
23,1218461,Alexis Garza,P,So,10,2,2012,10942,New Mexico,473
27,994034,Rudy Jaramillo,P,Sr,16,9,2012,10942,New Mexico,473
16,1417263,Matt Villalobos,INF,Fr,3,0,2013,11320,New Mexico,473
23,1311793,Erik Suarez,C,Sr,15,2,2013,11320,New Mexico,473
36,1417271,Tyler Spencer,P,Jr,4,0,2013,11320,New Mexico,473
17,1417264,Victor Sanchez,P,Fr,9,0,2013,11320,New Mexico,473
3,1311772,Alex Real,C,So,55,55,2013,11320,New Mexico,473
41,1311751,Will Mathis,P,Sr,22,0,2013,11320,New Mexico,473
33,1218482,D.J. Peterson,3B,Jr,55,55,2013,11320,New Mexico,473
34,1311755,Ryan Padilla,OF,So,48,31,2013,11320,New Mexico,473
24,1311753,Josh Melendez,OF,Sr,59,59,2013,11320,New Mexico,473
8,1417241,Jered Meek,INF,Fr,14,1,2013,11320,New Mexico,473
29,1311752,Hobie Mcclain,P,Sr,31,0,2013,11320,New Mexico,473
38,1218481,Jake Mccasland,P,Jr,17,0,2013,11320,New Mexico,473
30,1311771,John Pustay,OF,Jr,28,3,2013,11320,New Mexico,473
12,1417262,Chase Harris,OF,Jr,59,59,2013,11320,New Mexico,473
9,1417242,Tyler Kamtz,OF,So,8,0,2013,11320,New Mexico,473
6,1417240,Jared Holley,INF,Fr,50,50,2013,11320,New Mexico,473
5,1417239,Sam Haggerty,INF,Fr,59,58,2013,11320,New Mexico,473
10,1108529,Mitch Garver,C,Sr,59,59,2013,11320,New Mexico,473
26,1311749,Alex Estrella,P,So,18,5,2013,11320,New Mexico,473
11,1417273,Jonathan Cuellar,P,Jr,17,2,2013,11320,New Mexico,473
21,1417267,Tony Consiglio,P,Jr,8,1,2013,11320,New Mexico,473
28,1417269,A.J. Carman,P,Jr,14,14,2013,11320,New Mexico,473
18,1417274,Luke Campbell,OF,Sr,51,45,2013,11320,New Mexico,473
20,1417266,Drew Bridges,INF,Fr,12,10,2013,11320,New Mexico,473
19,1417265,Kevin Baumgartner,P,Jr,12,6,2013,11320,New Mexico,473
4,1108527,Alex Albritton,SS,Sr,55,52,2013,11320,New Mexico,473
2,1417238,Gabe Aguilar,P,Sr,29,0,2013,11320,New Mexico,473
37,1311795,Josh Walker,P,Jr,29,4,2013,11320,New Mexico,473
14,1218476,Logan Lippert,OF,Sr,25,1,2013,11320,New Mexico,473
42,1417272,Taylor Duree,P,Fr,16,2,2013,11320,New Mexico,473
7,1311798,Sam Wolff,P,Sr,16,16,2013,11320,New Mexico,473
24,1529100,Cody Bower,OF,Fr,7,1,2014,11620,New Mexico,473
28,1529102,Jack Zoellner,1B,Fr,51,33,2014,11620,New Mexico,473
9,1529095,Reece Weber,OF,Fr,0,0,2014,11620,New Mexico,473
37,1311795,Josh Walker,P,Sr,15,15,2014,11620,New Mexico,473
16,1417263,Matt Villalobos,P,So,6,0,2014,11620,New Mexico,473
25,1529101,Andre Vigil,INF,Fr,52,43,2014,11620,New Mexico,473
6,1529093,Colton Thomson,P,Jr,16,16,2014,11620,New Mexico,473
21,1529099,Aaron Siple,OF,Jr,56,55,2014,11620,New Mexico,473
31,1529103,Carson Schneider,P,Fr,24,0,2014,11620,New Mexico,473
17,1417264,Victor Sanchez,P,So,22,2,2014,11620,New Mexico,473
32,1529104,Preston Ryan,P,Fr,7,4,2014,11620,New Mexico,473
33,1529105,Conner Rusch,P,Fr,7,0,2014,11620,New Mexico,473
10,1529096,Matt Reyes,INF,Jr,9,0,2014,11620,New Mexico,473
3,1311772,Alex Real,C,Jr,57,55,2014,11620,New Mexico,473
30,1311771,John Pustay,OF,Sr,53,51,2014,11620,New Mexico,473
19,1417265,Kevin Baumgartner,P,Sr,20,0,2014,11620,New Mexico,473
34,1311755,Ryan Padilla,OF,Jr,43,29,2014,11620,New Mexico,473
2,1529091,Kirby Mcguire,OF,Fr,38,6,2014,11620,New Mexico,473
23,1417240,Jared Holley,INF,So,41,41,2014,11620,New Mexico,473
12,1417262,Chase Harris,OF,Sr,58,58,2014,11620,New Mexico,473
5,1417239,Sam Haggerty,INF,So,58,58,2014,11620,New Mexico,473
45,1529109,Mike Gould,P,So,7,2,2014,11620,New Mexico,473
18,1529098,Tyler Gibson,P,Jr,12,0,2014,11620,New Mexico,473
26,1311749,Alex Estrella,P,Jr,0,0,2014,11620,New Mexico,473
42,1417272,Taylor Duree,P,So,29,0,2014,11620,New Mexico,473
4,1529092,Chris Devito,C,Fr,17,4,2014,11620,New Mexico,473
44,1417273,Jonathan Cuellar,P,Sr,15,8,2014,11620,New Mexico,473
43,1529107,Danny Collier,OF,Fr,38,33,2014,11620,New Mexico,473
50,1529108,Jake Cole,P,Jr,23,1,2014,11620,New Mexico,473
27,1417269,A.J. Carman,P,Sr,16,4,2014,11620,New Mexico,473
20,1417266,Drew Bridges,P,So,10,9,2014,11620,New Mexico,473
7,1529094,Lane Milligan,C,Fr,32,20,2014,11620,New Mexico,473
8,1417241,Jered Meek,INF,So,41,32,2014,11620,New Mexico,473
28,1529102,Jack Zoellner,1B,So,51,44,2015,12080,New Mexico,473
19,1638382,Toller Boardman,P,Jr,16,15,2015,12080,New Mexico,473
15,1884149,Cory Voss,C,Fr,0,0,2015,12080,New Mexico,473
16,1417263,Matt Villalobos,P,Jr,0,0,2015,12080,New Mexico,473
25,1529101,Andre Vigil,INF,So,29,14,2015,12080,New Mexico,473
6,1529093,Colton Thomson,P,Sr,5,5,2015,12080,New Mexico,473
14,1638379,Tyler Stevens,P,Fr,18,13,2015,12080,New Mexico,473
30,1638385,Carl Stajduhar,INF,Fr,59,58,2015,12080,New Mexico,473
21,1529099,Aaron Siple,OF,Sr,55,47,2015,12080,New Mexico,473
31,1529103,Carson Schneider,P,So,23,6,2015,12080,New Mexico,473
3,1638375,Hayden Schilling,INF,Fr,39,19,2015,12080,New Mexico,473
17,1417264,Victor Sanchez,P,Jr,22,3,2015,12080,New Mexico,473
32,1529104,Preston Ryan,P,So,20,0,2015,12080,New Mexico,473
33,1529105,Conner Rusch,P,So,0,0,2015,12080,New Mexico,473
44,1638388,Quinn Rawson,1B,Fr,2,0,2015,12080,New Mexico,473
34,1311755,Ryan Padilla,OF,Sr,22,1,2015,12080,New Mexico,473
2,1638374,Jake Nelson,P,Fr,0,0,2015,12080,New Mexico,473
7,1529094,Lane Milligan,C,So,46,37,2015,12080,New Mexico,473
23,1417240,Jared Holley,INF,Jr,43,40,2015,12080,New Mexico,473
24,1638383,James Harrington,P,Fr,13,5,2015,12080,New Mexico,473
5,1417239,Sam Haggerty,INF,Jr,29,28,2015,12080,New Mexico,473
10,1638377,Scottie Graham,C,Fr,33,10,2015,12080,New Mexico,473
45,1529109,Mike Gould,P,Jr,6,3,2015,12080,New Mexico,473
27,1638384,Luis Gonzalez,OF,Fr,49,38,2015,12080,New Mexico,473
26,1311749,Alex Estrella,P,Jr,25,0,2015,12080,New Mexico,473
42,1417272,Taylor Duree,P,Jr,19,0,2015,12080,New Mexico,473
11,1529092,Chris Devito,1B,So,44,41,2015,12080,New Mexico,473
43,1529107,Danny Collier,OF,So,46,45,2015,12080,New Mexico,473
50,1529108,Jake Cole,P,Sr,25,0,2015,12080,New Mexico,473
20,1417266,Drew Bridges,P,Jr,9,4,2015,12080,New Mexico,473
12,1638378,Dalton Bowers,INF,Jr,41,40,2015,12080,New Mexico,473
