"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Andrews, Alec","So","1991834",2019,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991834",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Arnold, Sam","Jr","1888227",2019,"5","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888227",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Avallone, Jack","Jr","1888234",2019,"27","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888234",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Bharatiya, Arya","Jr","1881913",2019,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1881913",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Brittingham, Billy","Jr","1888236",2019,"4","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888236",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Cappadona, Robert","So","1991817",2019,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991817",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Capra, Jon","Sr","1772386",2019,"25","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772386",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"D'Ambrosia, Matthew","Jr","1888230",2019,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888230",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Devitt, Truman","So","1991822",2019,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991822",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Dollinger, Jack","So","1991840",2019,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991840",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Eden, Brandon","Sr","1772393",2019,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772393",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Freid, Kenny","Sr","1772326",2019,"24","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772326",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Gilbert, Ryan","N/A","2150050",2019,"38","2b","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=2150050",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Grillo, Chris","Sr","1772325",2019,"10","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772325",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Hennessey, RJ","Sr","1772383",2019,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772383",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Hildreth, Jared","Jr","1888251",2019,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888251",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Kaye, Zack","Sr","1888252",2019,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888252",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Kimmel, Justin","So","1991842",2019,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991842",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Koester, Stephen","Sr","1772324",2019,"8","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772324",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Krinsky, Max","Jr","1888232",2019,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888232",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Lebovitch, Jake","So","1991823",2019,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991823",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Martinez, Michael","Jr","1888229",2019,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888229",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Martorano, Brian","N/A","2151474",2019,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=2151474",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Mikulski, Connor","N/A","2150034",2019,"45","rf","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=2150034",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Miller, Cameron","So","1991828",2019,"17","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991828",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Monzo, Danny","N/A","2150035",2019,"40","1b","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=2150035",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Nomura, Will","N/A","2150474",2019,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=2150474",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Petrie, Skyler","So","1991841",2019,"3","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991841",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Poppert, Paul","So","1991821",2019,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1991821",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Rankin, Will","Jr","1888233",2019,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1888233",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
"Revel, Justin","Sr","1772392",2019,"2","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=453&stats_player_seq=1772392",453,"Muhlenberg","/team/453/14781",9683,"Centennial",3,14781
