"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Adcock-Howeth, Noah","Jr","2333972",2022,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2333972",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Ayscue, Bobby","So","2494984",2022,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2494984",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Blanc, Daniel","Fr","2671129",2022,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2671129",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Blankenship, Tim","Jr","2333966",2022,"26","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2333966",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Burton, Nate","Jr","2333939",2022,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2333939",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Christenbury, Jacob","Fr","2671130",2022,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2671130",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Ciuffreda, Nick","Jr","2333962",2022,"16","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2333962",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Dudak, Ryan","So","2494986",2022,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2494986",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Eisen, Sidney","Jr","2333978",2022,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2333978",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Fitzgerald, Austin","So","2671151",2022,"39","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2671151",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Freeborne, Sam","Sr","2124605",2022,"7","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2124605",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Fulton, Cooper","So","2522516",2022,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2522516",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
"Gerhart, Andrew","Jr","2333938",2022,"2","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=390&stats_player_seq=2333938",390,"Mary Washington","/team/390/15860",15810,"C2C",3,15860
