"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Brooks, Charlie","Jr","1992337",2018,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1992337",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Bumann, Mitchell","Sr","1544617",2018,"33","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1544617",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Cabatbat, Jaisten","Fr",NA,2018,"11","INF",NA,2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Camarena, Santiago","Jr","1992332",2018,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1992332",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Clemens, William","Sr","1878434",2018,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1878434",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Dragmire, Grant","Jr","1992317",2018,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1992317",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Garcia, Gabriel","Jr","1992331",2018,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1992331",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Gesling, Jordan","Jr","1992319",2018,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1992319",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Higa, Richard","Fr","1992336",2018,"29","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1992336",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
"Himan, Keola","Jr","1758126",2018,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=2696&stats_player_seq=1758126",2696,"Hawaii Pacific","/team/2696/12973",19591,"PacWest",2,12973
