"name","class","player_id","season","number","position","player_url"
"Angles, N.","N/A","2006068",2018,"13","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006068"
"Bass, S.","N/A","2006059",2018,"1","LF/RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006059"
"Benefield, D.","N/A","2006056",2018,"44","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006056"
"Birdsong, Johndavid","Fr","2007115",2018,"11","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007115"
"Brooks, N.","N/A","2006057",2018,"9","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006057"
"Brown, K.","Fr","2007116",2018,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007116"
"Cleckler, E.","Fr","2007103",2018,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007103"
"Cox, R.","N/A","2006043",2018,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006043"
"Ford, Heath","N/A","2006055",2018,"18","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006055"
"Gruetter, L.","N/A","2006087",2018,"31","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006087"
"Jones, B.","N/A","2006058",2018,"5","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006058"
"Mcgee, John","N/A","2006091",2018,"24","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006091"
"Murphy, L.","N/A","2006089",2018,"15","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006089"
"Neal, Bobby","N/A","2006085",2018,"7","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006085"
"Norr, J.","N/A","2007726",2018,"4","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007726"
"Ortiz, J.","Fr","2007101",2018,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007101"
"Peters, W.","N/A","2006054",2018,"2","RF/CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006054"
"Petite, Trey","N/A","2006044",2018,"3","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006044"
"Posey, C.","Jr","2007123",2018,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007123"
"Spark, A.","N/A","2007727",2018,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007727"
"Standifer, David","N/A","2006053",2018,"8","RF/LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006053"
"Thompson, T.","N/A","2006061",2018,"12","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006061"
"Tolbert, P.","N/A","2006041",2018,"6","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006041"
"Williams, Drew","N/A","2006060",2018,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2006060"
"Woodall, Austin","Fr","2007125",2018,"16","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=431&stats_player_seq=2007125"
