"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Anardi, Colton","Fr","2815516",2023,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815516",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Arredondo, Ryan","So","2662128",2023,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662128",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Ayemere, Divine","Jr","2329202",2023,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2329202",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Bova, Garrett","Fr",NA,2023,"31","P",NA,1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Brady, Alex","Jr","2815557",2023,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815557",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Bustamante, Gabe","So","2662097",2023,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662097",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Charron, Daniel","So","2818868",2023,"9","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2818868",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Conners, Zach","So","2662137",2023,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662137",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Felton, Jake","So","2662130",2023,"22","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662130",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Garza II, Jonathan","So","2662129",2023,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662129",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Helm, Travis","So","2815560",2023,"19","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815560",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Hinkle, Brady","Jr","2815584",2023,"43","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815584",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Hirai, Brayde","Sr","2329140",2023,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2329140",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Kearsey, Beau","Jr","2329204",2023,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2329204",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Larson, Charlie","So","2662125",2023,"14","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662125",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Lauderdale, Sam","Jr","2815565",2023,"23","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815565",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Leid, Ben","Jr","2662131",2023,"20","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662131",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Lindholm, Nick","So","2662126",2023,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662126",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Love, Trenton","Jr","2499704",2023,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2499704",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Miliman, Nolam","So","2662140",2023,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662140",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Murphy, Nolan","So","2662132",2023,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662132",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Musselmann, Colby","Jr","2499709",2023,"27","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2499709",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Nadeau, Nate","Fr","2813114",2023,"30","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2813114",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Ohland, Austin","Jr","2329207",2023,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2329207",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Olsen, Carter","Fr","2815566",2023,"25","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815566",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Rasmussen, Reid","So","2499717",2023,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2499717",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Richardson, Drew","So","2662098",2023,"33","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662098",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Robertson, Aaron","So","2815567",2023,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815567",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Rodriguez, Kyle","Sr","2333455",2023,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2333455",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Tripoli, Trevor","Sr","2136270",2023,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2136270",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Van Kemseke, Andrew","Sr","2662139",2023,"34","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2662139",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
"Varner Jr., Kevin","Jr","2815553",2023,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16340&org_id=1010&stats_player_seq=2815553",1010,"Central Wash.","/team/1010/16340",30012,"Great Northwest",2,2023,16340
