"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Barlok, Danny","So","1771479",2017,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1771479",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Capen, George","Sr","1549042",2017,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549042",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Cave, Austin","Jr","1657331",2017,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1657331",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Cloney, Travis","So","1771475",2017,"3","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1771475",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Cravero, Joe","Sr","1549044",2017,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549044",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Critelli, Anthony","Sr","1549045",2017,"30","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549045",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Cronin, Declan","So","1771482",2017,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1771482",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Doughty, Christian","Sr","1549059",2017,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549059",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Dyer, Ethan","Fr","1884433",2017,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884433",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Enders, Jared","Fr","1884426",2017,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884426",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Escobar, Jon","Sr","1549046",2017,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549046",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Finan, Justin","Sr","1549047",2017,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549047",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Fox, Zach","Sr","1549048",2017,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549048",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Gionis, Alex","So","1771477",2017,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1771477",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Hassell, Josh","Sr","1549049",2017,"5","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549049",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Hector, Colton","Fr","1884431",2017,"31","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884431",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Hedaya, Zane","Fr","1884432",2017,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884432",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"King, Brendan","Sr","1549050",2017,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549050",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Learned, Seth","Fr","1884427",2017,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884427",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Livingston, Riley","Fr","1884430",2017,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884430",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Masel, Austin","Fr","1884428",2017,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884428",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"McCormick, Kellen","So","1771481",2017,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1771481",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"McGowan, Pat","So","1771478",2017,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1771478",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"O'Neill, Cam","Jr","1657334",2017,"13","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1657334",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Reese, Phil","Sr","1549054",2017,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549054",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Rinaldi, Chris","Fr","1884425",2017,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1884425",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Russo, Thomas","Jr","1657335",2017,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1657335",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Schlich, Bill","Sr","1549055",2017,"12","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1549055",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
"Spada, Michael","Jr","1657336",2017,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=285&stats_player_seq=1657336",285,"Holy Cross","/team/285/12560",838,"Patriot",1,12560
