"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Anderson, Granville","Fr","2512008",2021,"40","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512008",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Atkins, Joe","Jr","2150684",2021,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2150684",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Belskis, Johnny","Sr","2005336",2021,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2005336",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Biertzer, Andrew","So",NA,2021,"99","P",NA,121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Boeye, P.T.","Jr","2512010",2021,"1","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512010",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Caban, Jon-Anthony","Sr","2315018",2021,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2315018",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Cinelli, Jake","Fr","2512011",2021,"36","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512011",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Coffey, Thomas","So","2511994",2021,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2511994",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Cosgrave, John","Sr",NA,2021,"41","P",NA,121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Croke, Brian","Sr","2010865",2021,"44","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2010865",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Daniels, Wesley","Fr",NA,2021,"98","P",NA,121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"DeLabio, Jacob","Sr","1863282",2021,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=1863282",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Dyer, Drew","Jr","2315019",2021,"22","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2315019",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Earl, Aiden","Sr","2150686",2021,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2150686",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Engstrom, Kyle","Jr","2150674",2021,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2150674",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Gibis, Pierson","Jr","2512016",2021,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512016",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Guarascio, Dante","Jr","2151321",2021,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2151321",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Guido, Dominic","Jr","2512018",2021,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512018",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Hamilton, Nick","So","2315007",2021,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2315007",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Hughes, Riley","So","2315104",2021,"16","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2315104",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Hunter, Phillip","Fr","2512020",2021,"37","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512020",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Jachim, Andy","Fr",NA,2021,"39","P",NA,121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Klein, Colton","Sr","2005360",2021,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2005360",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
"Knecht, Drew","Fr","2512015",2021,"18","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=121&stats_player_seq=2512015",121,"Carthage","/team/121/15580",836,"CCIW",3,15580
