"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Aman, Jon","So","2820142",2024,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2820142",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Baird, Shane","Fr",NA,2024,"32","P",NA,783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Balcer, Jack","Fr","2962380",2024,"39","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962380",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Barenz, Nick","Sr","2499834",2024,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2499834",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Bauerle, Ryan","So","2820108",2024,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2820108",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Bukowski, Kevin","Fr","2962338",2024,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962338",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Burke, Sean","Fr","2962365",2024,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962365",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Calderbank, Myles","So","2820195",2024,"30","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2820195",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Conlan, Tyler","So","2820197",2024,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2820197",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Curran, Sean","Sr","2499836",2024,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2499836",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"DiGuiseppe, JP","Fr","2962349",2024,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962349",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Evans, Caden","Fr",NA,2024,"40","P",NA,783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Fitzpatrick, Brian","Fr","2962357",2024,"20","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962357",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Franczyk, Gabe","Jr","2658701",2024,"26","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2658701",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Geackel, Eli","Fr","2962363",2024,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962363",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Gordy, Garrett","Fr","2962371",2024,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962371",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Hoffmann, Justin","Fr","2962331",2024,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962331",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Horner, Caleb","Sr","2499822",2024,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2499822",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Houy, Jackson","Fr","2962367",2024,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2962367",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
"Johnson, Aidan","Jr","2658709",2024,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=783&stats_player_seq=2658709",783,"Widener","/team/783/16580",28744,"MAC Commonwealth",3,2024,16580
