"name","class","player_id","season","number","position","player_url"
"Aiken, Nick","Fr",NA,2014,"18","C",NA
"Atwood, David","Sr","1430910",2014,"16","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430910"
"Beck, Cody","Jr","1430920",2014,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430920"
"Ching, Cody","Sr","1430917",2014,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430917"
"Cooper, Justin","Jr","1430904",2014,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430904"
"Donahoo, Travis","Sr","1430927",2014,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430927"
"Frew, Donald","So","1430924",2014,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430924"
"Gribble, Zeke","Sr","1430902",2014,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430902"
"Isbell, Tyler","Sr","1430929",2014,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430929"
"Kizer, Troy","Fr","1538608",2014,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538608"
"Klosinski, Bowen","Sr","1430908",2014,"14","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430908"
"Kongquee, Eddie","Fr",NA,2014,"11","P",NA
"Leatherwood, William","Jr","1430911",2014,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430911"
"Merritt, Brice","Sr","1430916",2014,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430916"
"Mills, James","Sr","1430926",2014,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430926"
"Moore, Adam","Sr","1430931",2014,"47","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430931"
"Morrow, Jack","Sr","1430921",2014,"27","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430921"
"Nunnally, Parker","Fr","1430914",2014,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430914"
"Odom, Zach","Fr","1538604",2014,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538604"
"Outz, Cole","Sr","1538617",2014,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538617"
"Pratt, Oliver","Sr","1430930",2014,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430930"
"Rogers, Trey","Sr","1430918",2014,"24","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430918"
"Rudnik, Josh","Sr","1538603",2014,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538603"
"Sexton, Nick","Fr","1538605",2014,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538605"
"Stahl, Erich","Fr","1538616",2014,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538616"
"Thomas, Spencer","Jr","1430901",2014,"4","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430901"
"Topping, Taylor","Sr","1430909",2014,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430909"
"Valichka, Tom","Sr","1430900",2014,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430900"
"Wall, Zach","Fr","1538606",2014,"13","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538606"
"Westmoreland, Brett","Fr","1538618",2014,"35","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1538618"
"Wyshinski, Dom","Jr","1430923",2014,"30","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30154&stats_player_seq=1430923"
