"name","class","player_id","season","number","position","player_url"
"Austin, Levi","Sr","1332363",2013,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332363"
"Boyd, Tc","Jr","1332339",2013,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332339"
"Busby, Chad","Jr","1439717",2013,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1439717"
"Champion, Christian","So","1332333",2013,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332333"
"Coats, Casey","Jr","1332345",2013,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332345"
"Dilbeck, Josh","Sr","1332352",2013,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332352"
"Epp, Aaron","Sr","1332360",2013,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332360"
"Farmer, Zach","Jr","1332354",2013,"27","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332354"
"Gaylor, Stephen","Jr","1332331",2013,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332331"
"Gray, Casey","Sr","1332347",2013,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332347"
"Gwin, Michael","So","1332344",2013,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332344"
"Heard, Will","So","1332336",2013,"7","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332336"
"Heath, Doug","Fr","1439647",2013,"12","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1439647"
"Jackson, Brandyn","Sr","1332335",2013,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332335"
"Jernigan, Ben","Fr","1441445",2013,"14","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1441445"
"Kennedy, Jacob","So","1332358",2013,"4","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332358"
"McGill, Alex","So","1439648",2013,"8","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1439648"
"Montgomery, T.J.","Fr","1441831",2013,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1441831"
"Neely, Austin","Jr","1332340",2013,"11","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332340"
"Nugent, Ian","So",NA,2013,"40","P",NA
"O'Connell, Ryan","Fr","1441446",2013,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1441446"
"Page, T.J.","Sr","1333323",2013,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1333323"
"Parry, Danny","Fr","1441710",2013,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1441710"
"Perkins, Grant","Fr","1439650",2013,"21","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1439650"
"Reese, Carter","Jr","1332349",2013,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332349"
"Scott, Kevin","So","1332350",2013,"16","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332350"
"Skelton, Devin","Fr","1439649",2013,"19","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1439649"
"Smith, Ryan","Fr","1439716",2013,"26","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1439716"
"Starks, Sam","So",NA,2013,"33","1B",NA
"Stidham, Nick","So","1332356",2013,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332356"
"Stump, Jonathan","Sr","1332357",2013,"30","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332357"
"Teal, Braxton","So","1332366",2013,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332366"
"Tyson, Dusty","Fr","1441706",2013,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1441706"
"Warren, Tanner","So","1332364",2013,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332364"
"Whatley, Michael","So","1332368",2013,"45","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=973&stats_player_seq=1332368"
