jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
19,1303187,Willard Bacon,P,So,0,0,2012,10942,Alabama Huntsville,10
10,1303182,Tyrone Smith,C,Jr,0,0,2012,10942,Alabama Huntsville,10
7,1217711,Justin Riddle,C,So,0,0,2012,10942,Alabama Huntsville,10
24,1303200,Justin Pearson,OF,Jr,0,0,2012,10942,Alabama Huntsville,10
17,1303185,Codey Paulson,P,Jr,0,0,2012,10942,Alabama Huntsville,10
33,1303203,Jim Nelson,1B,Fr,0,0,2012,10942,Alabama Huntsville,10
11,1303183,Luke Mould,P,Fr,0,0,2012,10942,Alabama Huntsville,10
2,1217708,Blake Massey,INF,So,0,0,2012,10942,Alabama Huntsville,10
16,1303184,Dana Wright,P,Jr,0,0,2012,10942,Alabama Huntsville,10
21,1303189,Robbie Friedlein,OF,Fr,0,0,2012,10942,Alabama Huntsville,10
23,1217705,Drew Eiland,P,So,0,0,2012,10942,Alabama Huntsville,10
25,1303201,Logan Crook,P,Fr,0,0,2012,10942,Alabama Huntsville,10
20,1303188,Cody Burton,OF,Fr,0,0,2012,10942,Alabama Huntsville,10
9,1303181,Chandler Brock,OF,Fr,0,0,2012,10942,Alabama Huntsville,10
26,1303202,Landon Boggs,P,Fr,0,0,2012,10942,Alabama Huntsville,10
15,1091353,Cody Barrett,P,Jr,0,0,2012,10942,Alabama Huntsville,10
8,1108255,Vincent Kortbawi,INF,Jr,0,0,2012,10942,Alabama Huntsville,10
11,1303183,Luke Mould,P,So,16,0,2013,11320,Alabama Huntsville,10
33,1303203,Jim Nelson,1B,So,8,0,2013,11320,Alabama Huntsville,10
17,1303185,Codey Paulson,P,Jr,14,0,2013,11320,Alabama Huntsville,10
28,1422628,Luke Pearce,INF,Fr,0,0,2013,11320,Alabama Huntsville,10
24,1303200,Justin Pearson,OF,Sr,44,44,2013,11320,Alabama Huntsville,10
3,1422619,Brady Ray,P,Fr,12,2,2013,11320,Alabama Huntsville,10
13,1422630,Edwin Reyes,INF,So,4,0,2013,11320,Alabama Huntsville,10
29,1422632,Jud Sherrill,C,Jr,45,39,2013,11320,Alabama Huntsville,10
7,1217711,Justin Riddle,C,Jr,24,20,2013,11320,Alabama Huntsville,10
12,1422631,Austin Sanders,OF,Fr,22,6,2013,11320,Alabama Huntsville,10
5,1422633,Jordan Shusteric,INF,So,16,7,2013,11320,Alabama Huntsville,10
10,1303182,Tyrone Smith,C,Sr,33,28,2013,11320,Alabama Huntsville,10
31,1422636,Charlie Weaver,P,Fr,0,0,2013,11320,Alabama Huntsville,10
16,1303184,Dana Wright,P,Sr,12,10,2013,11320,Alabama Huntsville,10
4,1422627,Conner Mccain,OF,Jr,45,42,2013,11320,Alabama Huntsville,10
2,1217708,Blake Massey,INF,Jr,49,49,2013,11320,Alabama Huntsville,10
35,1422625,Brandon Lawing,OF,So,29,10,2013,11320,Alabama Huntsville,10
1,1422626,Houston Looser,INF,Fr,32,11,2013,11320,Alabama Huntsville,10
22,1422624,Chase Handley,INF,Jr,49,48,2013,11320,Alabama Huntsville,10
27,1422639,Alex Aultman,P,Jr,11,10,2013,11320,Alabama Huntsville,10
36,1303187,Willard Bacon,P,Sr,5,1,2013,11320,Alabama Huntsville,10
15,1091353,Cody Barrett,P,Sr,13,2,2013,11320,Alabama Huntsville,10
8,1108255,Vincent Kortbawi,INF,Sr,46,46,2013,11320,Alabama Huntsville,10
9,1303181,Chandler Brock,OF,So,43,43,2013,11320,Alabama Huntsville,10
20,1303188,Cody Burton,OF,So,45,40,2013,11320,Alabama Huntsville,10
46,1422590,Andrew Busby,P,Jr,14,13,2013,11320,Alabama Huntsville,10
26,1303202,Landon Boggs,P,Fr,1,0,2013,11320,Alabama Huntsville,10
37,1422637,Ricky Ray Clayton,P,Jr,4,0,2013,11320,Alabama Huntsville,10
25,1303201,Logan Crook,P,Fr,7,0,2013,11320,Alabama Huntsville,10
23,1217705,Drew Eiland,P,Jr,10,10,2013,11320,Alabama Huntsville,10
34,1422621,Brent Elder,P,Fr,4,1,2013,11320,Alabama Huntsville,10
43,1422622,Josh Giegling,C,Fr,0,0,2013,11320,Alabama Huntsville,10
30,1422623,Will Hammock,P,So,5,0,2013,11320,Alabama Huntsville,10
19,1422638,Brad Clay,INF,Jr,18,8,2013,11320,Alabama Huntsville,10
21,1303189,Robbie Friedlein,OF,So,13,0,2013,11320,Alabama Huntsville,10
16,1538061,Jacob Croft,P,Jr,20,3,2014,11620,Alabama Huntsville,10
27,1422639,Alex Aultman,P,Sr,16,16,2014,11620,Alabama Huntsville,10
15,1538060,Ryan Barnes,1B,Jr,34,22,2014,11620,Alabama Huntsville,10
26,1303202,Landon Boggs,P,So,0,0,2014,11620,Alabama Huntsville,10
9,1303181,Chandler Brock,OF,Jr,57,57,2014,11620,Alabama Huntsville,10
46,1538068,Chris Brown,C,Fr,19,16,2014,11620,Alabama Huntsville,10
20,1303188,Cody Burton,OF,Jr,53,45,2014,11620,Alabama Huntsville,10
37,1422637,Ricky Ray Clayton,P,Sr,7,0,2014,11620,Alabama Huntsville,10
25,1303201,Logan Crook,P,So,6,1,2014,11620,Alabama Huntsville,10
34,1422621,Brent Elder,P,So,6,0,2014,11620,Alabama Huntsville,10
36,1538064,Mitchell Wright,P,Jr,14,2,2014,11620,Alabama Huntsville,10
31,1422636,Charlie Weaver,P,So,6,0,2014,11620,Alabama Huntsville,10
6,1538057,Aj Walden,C,Fr,0,0,2014,11620,Alabama Huntsville,10
8,1538058,Colton Simbeck,OF,Jr,30,13,2014,11620,Alabama Huntsville,10
5,1422633,Jordan Shusteric,INF,Jr,0,0,2014,11620,Alabama Huntsville,10
29,1422632,Jud Sherrill,C,Sr,32,20,2014,11620,Alabama Huntsville,10
