"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Allegro, Peter","So","2125120",2020,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125120",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Biesterfeld, Jacob","So","2125161",2020,"10","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125161",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Brezner-Mendoza, Nathaniel","Sr","2125118",2020,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125118",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Carter, Johnny","Jr","2311262",2020,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311262",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Cheney, Henry","Sr","1874069",2020,"30","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=1874069",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Cooney, Christian","Fr","2311311",2020,"27","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311311",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Doshi, Ethan","Fr",NA,2020,"17","INF",NA,551,"Portland","/team/551/15204",922,"WCC",1,15204
"Elske, Dutton","Sr","1874062",2020,"14","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=1874062",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Folkins, Jack","Fr","2311325",2020,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311325",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Franzen, Caleb","Fr","2311355",2020,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311355",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Gillis, Brett","So","2125133",2020,"8","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125133",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Hatakenaka, Liam","Fr","2311318",2020,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311318",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Holcroft, Jake","So","2125115",2020,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125115",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Klemp, Nich","So","2311267",2020,"13","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311267",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Kloeppel, Kyle","Fr","2311269",2020,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311269",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Knutson, Connor","Sr","1874066",2020,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=1874066",551,"Portland","/team/551/15204",922,"WCC",1,15204
"McVay, Brad","So","1988116",2020,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=1988116",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Montgomery, Hunter","Jr","1988105",2020,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=1988105",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Morse, Eli","Jr","1988132",2020,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=1988132",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Mulcare, Sean","Fr","2311315",2020,"29","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311315",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Nygard, Nick","So","2125145",2020,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125145",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Packard, Nate","Sr","2125134",2020,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2125134",551,"Portland","/team/551/15204",922,"WCC",1,15204
"Patacsil, Ben","Fr","2311264",2020,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15204&org_id=551&stats_player_seq=2311264",551,"Portland","/team/551/15204",922,"WCC",1,15204
