jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
25,1300215,Robert Barth,P,Fr,0,0,2012,10942,Widener,783
39,1191905,Colin Weiss,OF,So,0,0,2012,10942,Widener,783
14,1191897,Kyle Summers,2B,So,0,0,2012,10942,Widener,783
1,1300212,Matt Scherer,SS,Fr,0,0,2012,10942,Widener,783
17,1191899,Brendan O'Brien,OF,Jr,0,0,2012,10942,Widener,783
5,1300214,Marc Noyalis,3B,Fr,0,0,2012,10942,Widener,783
13,1191896,Michael Riverso,OF,So,0,0,2012,10942,Widener,783
6,1085189,Matt Hone,SS,Jr,0,0,2012,10942,Widener,783
10,1085190,Dennis Hocker,C,Jr,0,0,2012,10942,Widener,783
30,1300216,Josh Everett,3B,Fr,0,0,2012,10942,Widener,783
2,1191902,Sam Christie,OF,So,0,0,2012,10942,Widener,783
31,1085195,Michael Bonagura,P,Jr,0,0,2012,10942,Widener,783
20,1085193,Brandon Mccloskey,P,Jr,0,0,2012,10942,Widener,783
9,1424884,Joe Santore,OF,Fr,27,9,2013,11320,Widener,783
5,1300214,Marc Noyalis,3B,So,40,39,2013,11320,Widener,783
17,1191899,Brendan O'Brien,OF,Sr,32,32,2013,11320,Widener,783
13,1191896,Michael Riverso,OF,Jr,40,38,2013,11320,Widener,783
23,1424889,Pat Rodier,3B,Fr,16,12,2013,11320,Widener,783
1,1300212,Matt Scherer,SS,So,36,33,2013,11320,Widener,783
39,1191905,Colin Weiss,OF,Jr,29,14,2013,11320,Widener,783
34,1424895,Glenn Stanners,P,Jr,9,4,2013,11320,Widener,783
7,1424882,Peter Pulhac,P,Jr,6,3,2013,11320,Widener,783
14,1191897,Kyle Summers,2B,Jr,41,41,2013,11320,Widener,783
36,1424896,Jake Tackett,1B,Fr,16,10,2013,11320,Widener,783
21,1424888,Nicholas Moeltner,P,Sr,14,10,2013,11320,Widener,783
35,1424897,Kevin Scisorek,P,Fr,5,0,2013,11320,Widener,783
20,1085193,Brandon Mccloskey,P,Sr,7,6,2013,11320,Widener,783
8,1424883,Alec O'Dell,OF,Fr,32,29,2013,11320,Widener,783
25,1300215,Robert Barth,P,So,11,9,2013,11320,Widener,783
24,1424891,Alexander Barclay,C,Fr,19,6,2013,11320,Widener,783
15,1424887,Dominick Mancuso,P,Fr,7,1,2013,11320,Widener,783
12,1424886,Shawn Barton,P,Fr,9,6,2013,11320,Widener,783
31,1085195,Michael Bonagura,P,Sr,1,0,2013,11320,Widener,783
26,1424892,Kristopher Bornholdt,C,Fr,1,0,2013,11320,Widener,783
22,1191902,Sam Christie,OF,Jr,36,34,2013,11320,Widener,783
30,1424894,James Liscio,P,Fr,1,0,2013,11320,Widener,783
4,1424881,Brendan Glass,P,Fr,1,0,2013,11320,Widener,783
10,1085190,Dennis Hocker,C,Sr,40,38,2013,11320,Widener,783
6,1085189,Matt Hone,SS,Sr,34,27,2013,11320,Widener,783
3,1424880,Charles Kaenzig,P,Fr,4,0,2013,11320,Widener,783
16,1424885,Joseph Lagrossa,2B,Fr,4,0,2013,11320,Widener,783
29,1424893,Craig Lager,P,Fr,7,0,2013,11320,Widener,783
2,1300216,Josh Everett,3B,So,13,9,2013,11320,Widener,783
36,1538254,Jd Donnelly,INF,Fr,6,0,2014,11620,Widener,783
24,1538246,Donovan Davis,P,Fr,7,4,2014,11620,Widener,783
20,1538244,Justin Czupryna,C,Fr,1,0,2014,11620,Widener,783
22,1191902,Sam Christie,OF,Sr,44,42,2014,11620,Widener,783
12,1424886,Shawn Barton,P,So,4,3,2014,11620,Widener,783
40,1538255,Dj Burns,1B,Fr,0,0,2014,11620,Widener,783
33,1538253,Dominic Bisirri,P,Fr,3,0,2014,11620,Widener,783
25,1300215,Robert Barth,P,Jr,13,10,2014,11620,Widener,783
4,1538236,Bob Barnett,OF,Fr,46,46,2014,11620,Widener,783
21,1538245,Alex Bussison,P,Fr,3,1,2014,11620,Widener,783
31,1538251,Nick Donovan,P,Fr,11,0,2014,11620,Widener,783
6,1538238,Michael Elfreth,INF,Fr,46,46,2014,11620,Widener,783
2,1300216,Josh Everett,3B,Jr,20,6,2014,11620,Widener,783
39,1191905,Colin Weiss,OF,Sr,15,10,2014,11620,Widener,783
14,1191897,Kyle Summers,2B,Sr,17,4,2014,11620,Widener,783
34,1424895,Glenn Stanners,P,Sr,13,6,2014,11620,Widener,783
27,1538248,Edward Speakman,C,Jr,32,29,2014,11620,Widener,783
19,1538243,Eliott Snyder,INF,Fr,0,0,2014,11620,Widener,783
10,1538240,Paul Shepherd,C,Jr,43,41,2014,11620,Widener,783
1,1300212,Matt Scherer,SS,Jr,46,46,2014,11620,Widener,783
9,1424884,Joe Santore,OF,So,23,9,2014,11620,Widener,783
3,1538235,Michael Rytelewski,INF,Jr,28,22,2014,11620,Widener,783
23,1424889,Pat Rodier,3B,So,3,1,2014,11620,Widener,783
13,1191896,Michael Riverso,OF,Sr,46,46,2014,11620,Widener,783
17,1538242,Joseph Richie,P,Fr,5,2,2014,11620,Widener,783
7,1424882,Peter Pulhac,P,Sr,0,0,2014,11620,Widener,783
28,1538249,Kyle Mckelvy,P,Fr,8,2,2014,11620,Widener,783
26,1538247,Greg Mcdonough,OF,Fr,24,16,2014,11620,Widener,783
32,1538252,Brett Mccutcheon,P,Fr,0,0,2014,11620,Widener,783
15,1424887,Dominick Mancuso,P,So,5,0,2014,11620,Widener,783
29,1424893,Craig Lager,P,So,0,0,2014,11620,Widener,783
8,1538239,Justin Healey,INF,Fr,45,42,2014,11620,Widener,783
16,1538241,Nicholas Enos,INF,Fr,29,26,2014,11620,Widener,783
35,1424897,Kevin Scisorek,P,So,11,0,2014,11620,Widener,783
22,1671387,Daniel Whitney,PR,N/A,15,1,2015,12080,Widener,783
