"name","class","player_id","season","number","position","player_url"
"Andrew, Tyler","Fr","1442685",2013,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442685"
"Bartle, Jesse","Sr","1325254",2013,"91","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325254"
"Beasore, Hank","So","1331109",2013,"27","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331109"
"Beduhn, Kevin","Sr","1325256",2013,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325256"
"Bernay, Kevin","Jr","1331114",2013,"33","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331114"
"Blondeaux, Bryan","So","1331110",2013,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331110"
"Bondy, Travis","Sr","1325250",2013,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325250"
"Bova, Michael","Jr","1334986",2013,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1334986"
"Carper, Jeremy","Sr","1325249",2013,"4","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325249"
"Carriere, Jesse","Sr","1331107",2013,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331107"
"Clovis, Jared","So","1331108",2013,"26","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331108"
"Creer, Austin","So","1442689",2013,"22","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442689"
"DeCrapio, Tyler","Sr","1325258",2013,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325258"
"DeFranco, Shane","So","1331102",2013,"20","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331102"
"Dorsey, Steve","Fr","1442687",2013,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442687"
"Dovsek, Tanner","N/A","1448904",2013,"12","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1448904"
"Ferguson, Mike","Jr","1325246",2013,"1","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325246"
"Findlay, Troy","N/A","1447280",2013,"38","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1447280"
"Gresch, Zach","So","1331116",2013,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331116"
"Harms, Alex","Sr","1325259",2013,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325259"
"Ineman, Marc","Jr","1331105",2013,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331105"
"Kastelic, Matt","Jr","1325257",2013,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325257"
"Kirsh, Jake","Fr","1442683",2013,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442683"
"Koepf, Jon","Sr","1325253",2013,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325253"
"Kowalczyk, Kevin","N/A","1448905",2013,"15","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1448905"
"Mathews, Eric","Sr","1325255",2013,"92","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325255"
"Mejia, Jarlys","Jr","1442688",2013,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442688"
"Napoli, Eric","Jr","1334138",2013,"23","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1334138"
"Neville, Taylor","So","1331113",2013,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331113"
"Poskocil, Dan","Sr","1325260",2013,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1325260"
"Pyper, Bryan","Sr","1331101",2013,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331101"
"Quick, Keifer","Fr","1442684",2013,"29","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442684"
"Ross, Pat","Sr","1331106",2013,"24","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331106"
"Scott, Tanner","Fr","1442686",2013,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442686"
"Singleton, Brennan","Fr","1442682",2013,"3","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1442682"
"Sperry, Jay","So","1331115",2013,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=30126&stats_player_seq=1331115"
