"name","class","player_id","season","number","position","player_url"
"Burch, Logan","N/A","1541155",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541155"
"Carlson, Tim","N/A","1541162",2014,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541162"
"Domrzalski, Kevin","Fr",NA,2014,"8","PH",NA
"Fisch, Jason","Fr",NA,2014,"7","C",NA
"Flake, Hunter","Fr",NA,2014,"32","P",NA
"Forsyth, Kyle","Fr",NA,2014,"23","P",NA
"Fry, Sam","Fr","1449266",2014,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1449266"
"Gerlich, Brig","N/A","1541153",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541153"
"Johnson, Brennan","N/A","1541149",2014,"22","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541149"
"Kauten, Brett","Fr","1449262",2014,"11","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1449262"
"Kohnle, Ethan","N/A","1541146",2014,"3","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541146"
"Leslie, Brent","Fr",NA,2014,"4","RF",NA
"Limon, Mick","N/A","1545467",2014,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545467"
"Lutz, Joel","Fr","1449256",2014,"26","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1449256"
"Mabe, Jack","N/A","1541147",2014,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541147"
"McFall, Hunter","N/A","1541141",2014,"8","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541141"
"McKay, Luke","N/A","1545720",2014,"21","PH/LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545720"
"Mccasland, Monty","Fr",NA,2014,"15","P",NA
"Murphy, Ethan","N/A","1545722",2014,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545722"
"Nevarez, Wigberto","N/A","1541142",2014,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541142"
"Pintado, Jesse","N/A","1541144",2014,"2","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541144"
"Porter, Jarret","N/A","1541161",2014,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541161"
"Powe, Josh","N/A","1541151",2014,"13","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541151"
"Rainey, Tanner","Fr","1449263",2014,"1","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1449263"
"Roy, Connor","N/A","1545719",2014,"15","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545719"
"Silva, Dalton","Fr","1449264",2014,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1449264"
"Smith, Brennyn","Fr",NA,2014,"5","2B",NA
"Stramp, Wade","N/A","1541140",2014,"6","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541140"
"Taylor, Ryan","N/A","1545470",2014,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545470"
"Vazquez, Christian","Fr",NA,2014,"12","SS",NA
"Warrick, Glen","N/A","1545466",2014,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545466"
"Westerlund, Levi","N/A","1545723",2014,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545723"
"Whisnand, Andrew","N/A","1545721",2014,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1545721"
"Wilhelm, Brett","N/A","1541143",2014,"10","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541143"
"Williams, Marshall","Fr",NA,2014,"22","DH",NA
"Wilson, Brandon","Fr","1449255",2014,"33","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1449255"
"Withrow, Stephen","N/A","1541148",2014,"7","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30177&stats_player_seq=1541148"
