"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Amoroso, Anthony","So","1885495",2018,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1885495",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Brenton, Brian","Sr","1885516",2018,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1885516",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Campbell, Danny","Jr","1779784",2018,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1779784",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Carroll, J.T.","So","1885518",2018,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1885518",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Christy, Luke","Sr","1661301",2018,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1661301",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Citriniti, Savino","So","1885499",2018,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1885499",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"DePietro, Nick","Sr","1778475",2018,"4","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1778475",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Delio, Michael","Jr","1885501",2018,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1885501",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Donachie, Conor","Sr","1661294",2018,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1661294",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
"Eckert, Kyle","Sr","1885502",2018,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=475&stats_player_seq=1885502",475,"SUNY New Paltz","/team/475/12973",917,"SUNYAC",3,12973
