"name","class","player_id","season","number","position","player_url"
"Beyel, Blake","Fr","1865069",2017,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865069"
"Bilodeau, Julian","N/A","1879216",2017,"9","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1879216"
"Borsa, Zack","Sr","1759513",2017,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759513"
"Bottenfield, Eli","Fr","1865074",2017,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865074"
"Brennan, Bobby","So","1759517",2017,"16","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759517"
"Calderone, Andrew","Sr","1651869",2017,"18","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651869"
"Campo, Robert","So","1759522",2017,"38","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759522"
"Carroll, Mitchell","So","1759519",2017,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759519"
"Denton, Christian","Fr","1865070",2017,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865070"
"Dougherty, Evan","Jr","1865068",2017,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865068"
"Fry, Kevin","Jr","1651878",2017,"32","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651878"
"Fry, Lance","Jr","1865369",2017,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865369"
"Hawks, Tyler","So","1759514",2017,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759514"
"Hennessey, Joey","Fr","1865075",2017,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865075"
"Hernandez, Justin","So","1759520",2017,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759520"
"Hessney, Mac","Jr","1529133",2017,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1529133"
"Horner, Sean","Sr","1529137",2017,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1529137"
"Johnson, Noah","Sr","1759516",2017,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759516"
"Johnson, Ryan","Jr","1651875",2017,"28","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651875"
"Moforis, Peter","Fr","1865073",2017,"34","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865073"
"Monda, Dominic","N/A","1879217",2017,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1879217"
"Paul, David","Jr","1651879",2017,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651879"
"Perez, Marcos","So","1759512",2017,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759512"
"Polaski, Kyle","Jr","1651872",2017,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651872"
"Rhodes, Hakeem","Jr","1658356",2017,"45","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1658356"
"Rivera, Peter","Sr","1651876",2017,"9","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651876"
"Rowland, Connor","So","1865076",2017,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865076"
"Shields, Sam","So","1759521",2017,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1759521"
"Simon, Kyle","Jr","1651867",2017,"10","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651867"
"Summey, Jake","Jr","1651868",2017,"11","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651868"
"Tufariello, Danny","So","1865072",2017,"25","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865072"
"Turner, Josh","Sr","1865071",2017,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1865071"
"Vicinanza, Eddie","Jr","1651864",2017,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1651864"
"Visconti, Sean","Sr","1434148",2017,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=30045&stats_player_seq=1434148"
