"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Bell, JB","Jr","2952554",2024,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2952554",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Blankenship, Kellen","So","2813060",2024,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2813060",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Bodkin, Jacob","So","2654161",2024,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2654161",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Bouknight, Cade","Fr","2952555",2024,"12","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2952555",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Butler, Jacob","So","2813052",2024,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2813052",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Byrd, Justin","So","2813054",2024,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2813054",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Casciato, Tyler","Jr",NA,2024,"2","INF",NA,11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Condon, Evan","Sr","2120865",2024,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2120865",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Cox, Kevin","So","2813056",2024,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2813056",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Deibel, AJ","Sr","2486165",2024,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2486165",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
"Dennis, Doom","So","2813064",2024,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=11276&stats_player_seq=2813064",11276,"USC Aiken","/team/11276/16580",12923,"Peach Belt",2,2024,16580
