"name","class","player_id","season","number","position","player_url"
"Ahlstrom, Josh","N/A","1559766",2014,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1559766"
"Baker, Austin","Fr","1558262",2014,"8","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558262"
"Banicky, Tom","N/A","1558265",2014,"23","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558265"
"Betsch, Brandon","N/A","1558407",2014,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558407"
"Collazo, Angel","N/A","1558268",2014,"19","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558268"
"Confer, Jordyn","So","1558263",2014,"27","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558263"
"Durkin, Michael","N/A","1558266",2014,"4","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558266"
"Figueroa, Jayram","N/A","1558272",2014,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558272"
"Franz, Cullen","Fr","1558260",2014,"22","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558260"
"Golembiewski, Steve","Jr","1558269",2014,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558269"
"Gonzalez, Anthony","So","1558257",2014,"20","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558257"
"Hedges, Ryan","N/A","1558404",2014,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558404"
"Hierlwimmer, Ryan","Jr","1558261",2014,"25","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558261"
"Jackson, Zack","N/A","1558270",2014,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558270"
"Kuzma, Kyle","N/A","1558660",2014,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558660"
"Lewis-Ellison, Dylan","Jr","1559649",2014,"7","","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1559649"
"Mayper, Daniel","N/A","1558768",2014,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558768"
"McDaniel, Vincent","Sr","1558408",2014,"1","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558408"
"Nawrot, Matthew","Fr","1558258",2014,"17","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558258"
"Sass, Brady","Fr","1558267",2014,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558267"
"Smith, Nick","Sr","1558264",2014,"14","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558264"
"Stanbro, Cole","N/A","1558271",2014,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558271"
"Wheaton, Jordan","Jr","1558259",2014,"30","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30170&stats_player_seq=1558259"
