"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"C, S","Sr","2132164",2019,"98","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132164",170,"Curry","/team/170/14781",839,"CCC",3,14781
"C, R","So","2132176",2019,"130","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132176",170,"Curry","/team/170/14781",839,"CCC",3,14781
"C, M","Sr","2132169",2019,"99","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132169",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Carvalho, Mitchell","Jr","1882583",2019,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1882583",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Cookson, Spencer","Sr","1782608",2019,"5","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1782608",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Coughlin, Daniel","So","2132167",2019,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132167",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Cronin, Riley","So","1997985",2019,"13","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1997985",170,"Curry","/team/170/14781",839,"CCC",3,14781
"D, A","Sr","2132191",2019,"97","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132191",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Duarte, Adam","Jr","1882596",2019,"23","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1882596",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Fosher, Garrett","So","1997918",2019,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1997918",170,"Curry","/team/170/14781",839,"CCC",3,14781
"J, T","Sr","2132190",2019,"97","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132190",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Jaume, Julian","Fr","2132142",2019,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132142",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Jenkins, Tyler","Sr","1774359",2019,"22","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1774359",170,"Curry","/team/170/14781",839,"CCC",3,14781
"K, J","Sr","2132187",2019,"96","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132187",170,"Curry","/team/170/14781",839,"CCC",3,14781
"K, D","Sr","2132180",2019,"93","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132180",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Kallinich, Jack","Sr","1774353",2019,"20","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=1774353",170,"Curry","/team/170/14781",839,"CCC",3,14781
"Kavrakis, Nick","Fr","2132198",2019,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=170&stats_player_seq=2132198",170,"Curry","/team/170/14781",839,"CCC",3,14781
