"name","class","player_id","season","number","position","player_url"
"Boothman, Jared","Sr","1554463",2015,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1554463"
"Bowerman, Zach","Fr","1671564",2015,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671564"
"Brooks, Matthew","Fr","1559598",2015,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1559598"
"Brown, Mason","Fr","1668903",2015,"17","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1668903"
"Buckery, Matthew","Fr","1668889",2015,"8","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1668889"
"Earle, Sylas","Fr","1559597",2015,"25","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1559597"
"Erickson, Stephan","Fr","1671439",2015,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671439"
"Fredericks, Randy","Fr","1668892",2015,"13","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1668892"
"Horneburg, Chase","Fr","1668968",2015,"35","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1668968"
"Koch, Bryce","Fr","1554464",2015,"4","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1554464"
"Logan, Tyler","So","1559672",2015,"18","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1559672"
"Manning, Jonathan","So","1559143",2015,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1559143"
"McIntosh, Thorne","Fr","1671437",2015,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671437"
"Rivera, Dan","Fr","1671893",2015,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671893"
"Roop, Eric","Fr","1671563",2015,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671563"
"SProfetto,","Fr","1559765",2015,"7","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1559765"
"Santiago, Joshua","Fr","1671438",2015,"22","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671438"
"Saunders, Preston","Fr","1668891",2015,"12","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1668891"
"Strohm, Josh","Sr","1554461",2015,"33","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1554461"
"Thrappas, Jeffrey","Fr","1668890",2015,"26","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1668890"
"deTurck, Michel","Fr","1671099",2015,"28","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30166&stats_player_seq=1671099"
