"name","class","player_id","season","number","position","player_url"
"Bell, Joey","Fr","1527498",2014,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527498"
"Bowman, Jacob","Fr","1527499",2014,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527499"
"Boyd, Tc","Sr","1332339",2014,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1332339"
"Bullock, Josh","Fr","1527500",2014,"38","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527500"
"Busby, Chad","Sr","1439717",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1439717"
"Coats, Casey","Sr","1332345",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1332345"
"Dutton, Zach","Fr","1527508",2014,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527508"
"Estes, Will","Fr","1527509",2014,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527509"
"Farmer, Zach","Sr","1332354",2014,"27","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1332354"
"Francis, Alfred","Fr","1527510",2014,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527510"
"Gaylor, Stephen","Sr","1332331",2014,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1332331"
"Grant, Hunter","Fr","1527511",2014,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527511"
"Harrison, Tyler","Fr",NA,2014,"34","P",NA
"Heard, Will","Jr","1332336",2014,"7","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1332336"
"Heath, Doug","So","1439647",2014,"12","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1439647"
"Jernigan, Ben","So","1441445",2014,"14","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1441445"
"Joyce, Sam","Fr","1527513",2014,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527513"
"Keel, Greg","N/A","1549758",2014,"26","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1549758"
"Lee, Bryan","Fr",NA,2014,"43","C",NA
"Little, Kevin","Fr","1527515",2014,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527515"
"Maddrey, Russell","Fr","1527516",2014,"39","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527516"
"Mazur, Zach","Fr","1527517",2014,"41","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=973&stats_player_seq=1527517"
