"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Ayers, Chris","Fr","1760250",2016,"34","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760250",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Bifano, Dominic","Jr","1760216",2016,"2","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760216",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Cheek, Ryan","Sr","1659417",2016,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659417",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Conway, Austin","Jr","1531311",2016,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1531311",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"DeJesus, Andy","Sr","1659407",2016,"22","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659407",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Diehm, Dillin","Fr",NA,2016,"30","INF",NA,305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Dungan, Clay","Fr","1760218",2016,"6","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760218",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Friis, Tyler","So","1659401",2016,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659401",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Gardner, Cody","Jr","1659402",2016,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659402",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Giesler, Dane","So","1659405",2016,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659405",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Giles, Evan","Fr","1760221",2016,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760221",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Gutierrez, Andrew","Sr","1531312",2016,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1531312",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Hill, Justin","Jr","1760217",2016,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760217",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Huntley, CJ","Fr","1760225",2016,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760225",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Keaffaber, Ryan","Jr","1531314",2016,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1531314",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Kuhlman, Greg","Sr","1425838",2016,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1425838",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Larrison, Ethan","So","1659416",2016,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659416",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Lombard, Brad","Sr","1760223",2016,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760223",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Lunsford, Trent","Jr","1531318",2016,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1531318",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"McKinney, Jeremy","So","1659410",2016,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659410",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Moore, Kyle","Jr","1760219",2016,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760219",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Moore, Kaden","Sr","1659404",2016,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659404",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Nowaskie, Brandt","Fr","1766519",2016,"16","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1766519",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Olds, Damon","Jr","1760248",2016,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760248",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Owen, Hunter","Jr","1425841",2016,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1425841",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Paxson, Bryce","Jr","1760246",2016,"13","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760246",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Peterson, Dan","Sr","1760249",2016,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760249",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Polley, Triston","Fr","1760247",2016,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760247",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Rivers, Weston","Jr","1760224",2016,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760224",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Rosselli, Tony","Jr","1425843",2016,"32","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1425843",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Tofteland, Dane","Fr","1659409",2016,"23","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659409",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Ward, Tyler","Fr","1760220",2016,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760220",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Whitbread, Tyler","Fr","1760222",2016,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1760222",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Young, Andy","Sr","1659406",2016,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1659406",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
"Zahn, Jeff","Jr","1324678",2016,"35","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=305&stats_player_seq=1324678",305,"Indiana St.","/team/305/12360",884,"MVC",1,12360
