"name","class","player_id","season","number","position","player_url"
"Baez, Jeremy","N/A","1558154",2014,"3","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1558154"
"Barton, Jesse","N/A","1557753",2014,"1","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557753"
"Bigelow, Travis","N/A","1558471",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1558471"
"Bratton, Khalil","Fr","1447156",2014,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1447156"
"Castro, Wesly","N/A","1557756",2014,"29","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557756"
"Delberti, Dom","Fr","1449387",2014,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1449387"
"Demarais, Nicolas","N/A","1558153",2014,"20","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1558153"
"Dobies, Greg","Fr","1447036",2014,"9","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1447036"
"Flores, Chayan","N/A","1558155",2014,"24","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1558155"
"Hall, Matt","N/A","1557754",2014,"12","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557754"
"Harkin, Derek","N/A","1557958",2014,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557958"
"Hernandez, Austin","N/A","1557751",2014,"8","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557751"
"Icaza, Kevin","N/A","1557750",2014,"19","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557750"
"Jones, Chris","Fr","1445130",2014,"4","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445130"
"Krotje, Andrew","N/A","1559870",2014,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1559870"
"Lawrence, Zach","N/A","1557757",2014,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557757"
"Legacy, Travis","Fr","1448685",2014,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1448685"
"Mancini, John","Fr","1445137",2014,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445137"
"Osterer, Robbie","N/A","1558469",2014,"55","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1558469"
"Petrelli, Mike","Fr","1447037",2014,"12","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1447037"
"Shannon, Keenan","N/A","1557755",2014,"25","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557755"
"Thomas, Tyler","Fr","1448666",2014,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1448666"
"Welch, Brandon","N/A","1557752",2014,"42","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1557752"
"Zelyez, Michael","Fr","1447035",2014,"21","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1447035"
",","Fr","1445136",2014,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445136"
",","Fr","1447155",2014,"6","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1447155"
",","Fr","1445129",2014,"7","DP","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445129"
