jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
22,1092642,Brenton Beiker,OF,Jr,0,0,2012,10942,Mount Aloysius,30036
26,1092645,Jacob Stumpf,1B,Jr,0,0,2012,10942,Mount Aloysius,30036
50,1205225,Seth Shaffer,C,So,0,0,2012,10942,Mount Aloysius,30036
28,1205220,Paul Rogerson,P,So,0,0,2012,10942,Mount Aloysius,30036
2,1317640,Christopher Nolan,P,Fr,0,0,2012,10942,Mount Aloysius,30036
24,1092644,Alexander Martin,INF,Jr,0,0,2012,10942,Mount Aloysius,30036
16,1092640,Kyle Lawson,P,Jr,0,0,2012,10942,Mount Aloysius,30036
9,1317641,Lucas Szymanski,INF,So,0,0,2012,10942,Mount Aloysius,30036
10,1092639,Aaron Kovach,INF,Jr,0,0,2012,10942,Mount Aloysius,30036
6,1317635,Patrick Gully,C,Fr,0,0,2012,10942,Mount Aloysius,30036
5,1092637,Bradley Ewing,P,Jr,0,0,2012,10942,Mount Aloysius,30036
18,1317633,Cory Dick,INF,Fr,0,0,2012,10942,Mount Aloysius,30036
7,1317632,Derrick Capiak,P,Fr,0,0,2012,10942,Mount Aloysius,30036
11,1317639,Cameron Kyle,P,Fr,0,0,2012,10942,Mount Aloysius,30036
24,1092644,Alexander Martin,SS,Sr,41,41,2013,11320,Mount Aloysius,30036
11,1438264,Julius Niemand,OF,Jr,14,7,2013,11320,Mount Aloysius,30036
20,1438268,Daniel Resavy,P,Fr,6,3,2013,11320,Mount Aloysius,30036
33,1438273,Brady Ring,P,Fr,9,0,2013,11320,Mount Aloysius,30036
28,1205220,Paul Rogerson,P,Jr,8,8,2013,11320,Mount Aloysius,30036
26,1092645,Jacob Stumpf,OF,Sr,39,39,2013,11320,Mount Aloysius,30036
15,1438267,Dylan Oswalt,OF,Fr,5,0,2013,11320,Mount Aloysius,30036
9,1317641,Lucas Szymanski,2B,Jr,41,41,2013,11320,Mount Aloysius,30036
12,1438265,Greg Wierzbicki,P,Fr,6,2,2013,11320,Mount Aloysius,30036
31,1438272,Brady Wright,P,Fr,9,0,2013,11320,Mount Aloysius,30036
16,1092640,Kyle Lawson,P,Sr,11,0,2013,11320,Mount Aloysius,30036
50,1205225,Seth Shaffer,C,Jr,7,3,2013,11320,Mount Aloysius,30036
17,1317639,Cameron Kyle,P,So,12,6,2013,11320,Mount Aloysius,30036
2,1317640,Christopher Nolan,P,So,13,10,2013,11320,Mount Aloysius,30036
22,1092642,Brenton Beiker,OF,Sr,5,0,2013,11320,Mount Aloysius,30036
10,1092639,Aaron Kovach,INF,Sr,41,41,2013,11320,Mount Aloysius,30036
44,1438274,Jesse Bortner,C,Fr,24,12,2013,11320,Mount Aloysius,30036
14,1438266,Connor Bowie,3B,Fr,36,33,2013,11320,Mount Aloysius,30036
21,1438269,Joshua Bracken,INF,Fr,1,0,2013,11320,Mount Aloysius,30036
7,1317632,Derrick Capiak,P,So,12,11,2013,11320,Mount Aloysius,30036
9,1438263,Ian Helsel,INF,Fr,41,41,2013,11320,Mount Aloysius,30036
18,1317633,Cory Dick,1B,So,35,34,2013,11320,Mount Aloysius,30036
5,1092637,Bradley Ewing,P,Sr,17,1,2013,11320,Mount Aloysius,30036
4,1438262,Brock Gladfelter,SS,Fr,40,40,2013,11320,Mount Aloysius,30036
23,1438270,Jared Green,OF,Fr,3,0,2013,11320,Mount Aloysius,30036
6,1317635,Patrick Gully,C,So,36,36,2013,11320,Mount Aloysius,30036
1,1438261,Kirk Davis,OF,Fr,8,1,2013,11320,Mount Aloysius,30036
9,1550240,Joshua Bonatesta,OF,Fr,8,6,2014,11620,Mount Aloysius,30036
44,1438274,Jesse Bortner,C,So,35,32,2014,11620,Mount Aloysius,30036
42,1550251,Tyghe Bowers,P,Fr,6,5,2014,11620,Mount Aloysius,30036
14,1438266,Connor Bowie,OF,So,38,38,2014,11620,Mount Aloysius,30036
21,1438269,Joshua Bracken,INF,So,13,4,2014,11620,Mount Aloysius,30036
23,1550244,Bryn Brown,C,Fr,35,31,2014,11620,Mount Aloysius,30036
24,1550245,Jordan Campano,OF,Fr,7,2,2014,11620,Mount Aloysius,30036
7,1317632,Derrick Capiak,P,Jr,12,11,2014,11620,Mount Aloysius,30036
26,1550247,Tanner Claar,OF,Fr,9,1,2014,11620,Mount Aloysius,30036
1,1438261,Kirk Davis,OF,So,0,0,2014,11620,Mount Aloysius,30036
10,1550241,Nicholas Didiano,P,Fr,8,2,2014,11620,Mount Aloysius,30036
25,1550246,Jared Elliot,INF,Fr,7,4,2014,11620,Mount Aloysius,30036
31,1438272,Brady Wright,P,So,12,0,2014,11620,Mount Aloysius,30036
12,1438265,Greg Wierzbicki,P,So,3,2,2014,11620,Mount Aloysius,30036
50,1205225,Seth Shaffer,C,Sr,7,3,2014,11620,Mount Aloysius,30036
28,1205220,Paul Rogerson,P,Sr,8,0,2014,11620,Mount Aloysius,30036
33,1438273,Brady Ring,P,So,4,0,2014,11620,Mount Aloysius,30036
20,1438268,Daniel Resavy,P,So,10,7,2014,11620,Mount Aloysius,30036
3,1550238,Brandon Rauhauser,OF,Fr,12,0,2014,11620,Mount Aloysius,30036
16,1550242,Adam Polites,OF,Fr,5,1,2014,11620,Mount Aloysius,30036
30,1550249,Rodney Patterson,P,Fr,13,0,2014,11620,Mount Aloysius,30036
15,1438267,Dylan Oswalt,OF,So,39,39,2014,11620,Mount Aloysius,30036
2,1317640,Christopher Nolan,P,Jr,2,0,2014,11620,Mount Aloysius,30036
32,1550250,William Mccabe,P,Fr,3,0,2014,11620,Mount Aloysius,30036
5,1550239,Benjamin Legath,P,Fr,38,38,2014,11620,Mount Aloysius,30036
17,1317639,Cameron Kyle,P,Jr,8,5,2014,11620,Mount Aloysius,30036
8,1438263,Ian Helsel,INF,So,35,35,2014,11620,Mount Aloysius,30036
6,1317635,Patrick Gully,C,Jr,36,36,2014,11620,Mount Aloysius,30036
4,1438262,Brock Gladfelter,INF,So,39,39,2014,11620,Mount Aloysius,30036
18,1317633,Cory Dick,INF,Jr,39,39,2014,11620,Mount Aloysius,30036
22,1550243,Anthony Rocco,INF,Fr,16,7,2014,11620,Mount Aloysius,30036
31,1438272,Brady Wright,P,Jr,15,1,2015,12080,Mount Aloysius,30036
42,1550251,Tyghe Bowers,P,So,2,1,2015,12080,Mount Aloysius,30036
4,1649024,Tj Wardwell,INF,Fr,39,39,2015,12080,Mount Aloysius,30036
40,1649028,Ryan Stewart,C,Fr,3,2,2015,12080,Mount Aloysius,30036
22,1550243,Anthony Rocco,INF,So,10,2,2015,12080,Mount Aloysius,30036
33,1438273,Brady Ring,P,Jr,5,0,2015,12080,Mount Aloysius,30036
20,1438268,Daniel Resavy,P,Jr,10,9,2015,12080,Mount Aloysius,30036
3,1550238,Brandon Rauhauser,OF,So,4,0,2015,12080,Mount Aloysius,30036
30,1550249,Rodney Patterson,P,So,15,0,2015,12080,Mount Aloysius,30036
11,1438267,Dylan Oswalt,OF,Jr,7,7,2015,12080,Mount Aloysius,30036
2,1317640,Christopher Nolan,P,Jr,14,0,2015,12080,Mount Aloysius,30036
32,1550250,William Mccabe,P,So,7,0,2015,12080,Mount Aloysius,30036
5,1550239,Benjamin Legath,P,So,34,34,2015,12080,Mount Aloysius,30036
17,1317639,Cameron Kyle,P,Sr,10,5,2015,12080,Mount Aloysius,30036
8,1438263,Ian Helsel,INF,Jr,40,39,2015,12080,Mount Aloysius,30036
44,1438274,Jesse Bortner,C,Jr,22,14,2015,12080,Mount Aloysius,30036
6,1317635,Patrick Gully,C,Sr,37,36,2015,12080,Mount Aloysius,30036
9,1649025,Dalton Garlock,OF,Fr,12,8,2015,12080,Mount Aloysius,30036
25,1550246,Jared Elliot,INF,So,9,2,2015,12080,Mount Aloysius,30036
28,1649029,Kyle Droz,P,So,35,34,2015,12080,Mount Aloysius,30036
18,1317633,Cory Dick,INF,Sr,37,37,2015,12080,Mount Aloysius,30036
10,1550241,Nicholas Didiano,P,So,11,2,2015,12080,Mount Aloysius,30036
1,1438261,Kirk Davis,OF,So,34,33,2015,12080,Mount Aloysius,30036
7,1317632,Derrick Capiak,P,Sr,10,10,2015,12080,Mount Aloysius,30036
24,1550245,Jordan Campano,OF,So,16,4,2015,12080,Mount Aloysius,30036
15,1649026,Bryan Buzi,C,Fr,10,5,2015,12080,Mount Aloysius,30036
16,1649023,Jacob Bryja,P,So,6,6,2015,12080,Mount Aloysius,30036
23,1550244,Bryn Brown,C,So,37,36,2015,12080,Mount Aloysius,30036
21,1438269,Joshua Bracken,INF,Jr,6,2,2015,12080,Mount Aloysius,30036
14,1438266,Connor Bowie,OF,Jr,38,38,2015,12080,Mount Aloysius,30036
26,1649027,Tristan Gelvin,INF,Fr,23,8,2015,12080,Mount Aloysius,30036
12,1438265,Greg Wierzbicki,P,Jr,7,3,2015,12080,Mount Aloysius,30036
29,1754353,Nicholas Belka,INF,Fr,16,6,2016,12360,Mount Aloysius,30036
8,1438263,Ian Helsel,INF,Sr,45,44,2016,12360,Mount Aloysius,30036
12,1438265,Greg Wierzbicki,P,Sr,2,0,2016,12360,Mount Aloysius,30036
4,1649024,Tj Wardwell,INF,So,14,6,2016,12360,Mount Aloysius,30036
18,1754362,Luke Stultz,P,Fr,12,0,2016,12360,Mount Aloysius,30036
40,1649028,Ryan Stewart,C,So,3,0,2016,12360,Mount Aloysius,30036
27,1754361,Daniel Singer,INF,Fr,16,6,2016,12360,Mount Aloysius,30036
44,1438274,Jesse Bortner,C,Sr,27,21,2016,12360,Mount Aloysius,30036
42,1550251,Tyghe Bowers,P,So,4,1,2016,12360,Mount Aloysius,30036
19,1754360,Andrew Shreiner,P,Jr,12,11,2016,12360,Mount Aloysius,30036
14,1438266,Connor Bowie,OF,Sr,45,45,2016,12360,Mount Aloysius,30036
21,1438269,Joshua Bracken,INF,Sr,10,0,2016,12360,Mount Aloysius,30036
23,1550244,Bryn Brown,C,Jr,44,43,2016,12360,Mount Aloysius,30036
16,1649023,Jacob Bryja,P,Jr,7,3,2016,12360,Mount Aloysius,30036
15,1649026,Bryan Buzi,C,So,0,0,2016,12360,Mount Aloysius,30036
24,1550245,Jordan Campano,OF,Jr,30,15,2016,12360,Mount Aloysius,30036
31,1438272,Brady Wright,P,Sr,14,0,2016,12360,Mount Aloysius,30036
10,1550241,Nicholas Didiano,P,Jr,12,0,2016,12360,Mount Aloysius,30036
25,1550246,Jared Elliot,INF,Jr,3,0,2016,12360,Mount Aloysius,30036
9,1649025,Dalton Garlock,OF,So,17,6,2016,12360,Mount Aloysius,30036
26,1649027,Tristan Gelvin,INF,So,12,8,2016,12360,Mount Aloysius,30036
1,1754359,Scott Schultz,P,Fr,0,0,2016,12360,Mount Aloysius,30036
5,1550239,Benjamin Legath,P,Jr,43,43,2016,12360,Mount Aloysius,30036
32,1550250,William Mccabe,P,Jr,4,1,2016,12360,Mount Aloysius,30036
7,1754355,Matthew Mccourt,INF,Fr,44,44,2016,12360,Mount Aloysius,30036
50,1754356,Ryan Mcelwee,P,Fr,4,0,2016,12360,Mount Aloysius,30036
3,1754358,Trevor Miller,INF,Fr,4,0,2016,12360,Mount Aloysius,30036
6,1754357,Chase Miller,OF,So,45,44,2016,12360,Mount Aloysius,30036
2,1317640,Christopher Nolan,P,Sr,11,5,2016,12360,Mount Aloysius,30036
11,1438267,Dylan Oswalt,OF,Sr,45,45,2016,12360,Mount Aloysius,30036
30,1550249,Rodney Patterson,P,Jr,16,0,2016,12360,Mount Aloysius,30036
20,1438268,Daniel Resavy,P,Sr,12,12,2016,12360,Mount Aloysius,30036
28,1649029,Kyle Droz,P,Jr,39,38,2016,12360,Mount Aloysius,30036
33,1438273,Brady Ring,P,Sr,5,0,2016,12360,Mount Aloysius,30036
22,1550243,Anthony Rocco,INF,Jr,0,0,2016,12360,Mount Aloysius,30036
33,1877895,Doug Smith,C,Fr,5,5,2017,12560,Mount Aloysius,30036
11,1877884,Vincent Jacob,OF,Jr,42,42,2017,12560,Mount Aloysius,30036
16,1877891,Joe Hudak,OF,Fr,10,1,2017,12560,Mount Aloysius,30036
21,1877893,Robert Hernandez,P,Fr,5,4,2017,12560,Mount Aloysius,30036
26,1649027,Tristan Gelvin,INF,Jr,8,5,2017,12560,Mount Aloysius,30036
9,1649025,Dalton Garlock,OF,Jr,32,27,2017,12560,Mount Aloysius,30036
5,1877876,Josh Gardner,OF,Fr,5,2,2017,12560,Mount Aloysius,30036
25,1550246,Jared Elliot,INF,Sr,7,1,2017,12560,Mount Aloysius,30036
28,1649029,Kyle Droz,P,Sr,41,40,2017,12560,Mount Aloysius,30036
24,1550245,Jordan Campano,OF,Sr,39,38,2017,12560,Mount Aloysius,30036
15,1649026,Bryan Buzi,C,So,20,7,2017,12560,Mount Aloysius,30036
2,1877885,Lespaul Buchko,C,Fr,2,1,2017,12560,Mount Aloysius,30036
23,1550244,Bryn Brown,C,Sr,8,7,2017,12560,Mount Aloysius,30036
42,1550251,Tyghe Bowers,P,Jr,12,11,2017,12560,Mount Aloysius,30036
40,1649028,Ryan Stewart,C,Jr,1,0,2017,12560,Mount Aloysius,30036
4,1649024,Tj Wardwell,INF,Jr,42,40,2017,12560,Mount Aloysius,30036
12,1877889,Patrick Jobes,C,Fr,26,26,2017,12560,Mount Aloysius,30036
20,1877883,Sam Keibler,INF,So,4,1,2017,12560,Mount Aloysius,30036
36,1877897,Alex Arone,P,Fr,6,1,2017,12560,Mount Aloysius,30036
18,1754362,Luke Stultz,P,So,12,1,2017,12560,Mount Aloysius,30036
17,1877892,Alan Mackey,C,Fr,9,4,2017,12560,Mount Aloysius,30036
27,1754361,Daniel Singer,INF,So,35,29,2017,12560,Mount Aloysius,30036
19,1754360,Andrew Shreiner,P,Sr,1,1,2017,12560,Mount Aloysius,30036
1,1754359,Scott Schultz,P,Fr,11,0,2017,12560,Mount Aloysius,30036
22,1550243,Anthony Rocco,INF,Jr,30,23,2017,12560,Mount Aloysius,30036
30,1550249,Rodney Patterson,P,Sr,18,3,2017,12560,Mount Aloysius,30036
34,1877896,Andrew Pasko,OF,Fr,19,11,2017,12560,Mount Aloysius,30036
8,1877877,Dom Panick,P,Fr,3,1,2017,12560,Mount Aloysius,30036
32,1550250,William Mccabe,P,Sr,11,0,2017,12560,Mount Aloysius,30036
3,1754358,Trevor Miller,INF,So,11,2,2017,12560,Mount Aloysius,30036
6,1754357,Chase Miller,OF,Jr,40,38,2017,12560,Mount Aloysius,30036
14,1877880,Creek Miller,P,Fr,11,7,2017,12560,Mount Aloysius,30036
50,1754356,Ryan Mcelwee,P,So,8,0,2017,12560,Mount Aloysius,30036
7,1754355,Matthew Mccourt,INF,So,42,42,2017,12560,Mount Aloysius,30036
