"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Akins, Brett","N/A","1880169",2017,"15","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880169",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Brinkley, Scott","Fr","1766441",2017,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1766441",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Brinska, M.","Fr","1763332",2017,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763332",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Burks, Bailey","Jr","1881349",2017,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1881349",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Clay, Cade","N/A","1880173",2017,"6","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880173",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Garrison, H.","N/A","1880170",2017,"20","DH/P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880170",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Grimes, Hayden","Jr","1881348",2017,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1881348",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Hanson, T.","Fr","1763192",2017,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763192",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Harrison, Hunter","Sr","1883955",2017,"20","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1883955",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Holt, Tad","Fr","1769782",2017,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1769782",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Hunter, T.","Fr","1763194",2017,"3","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763194",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Nitson, Cody","Jr","1881344",2017,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1881344",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Paden, F.","Fr","1763193",2017,"17","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763193",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Patterson, Jake","N/A","1880175",2017,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880175",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Perez, J.","Fr","1763191",2017,"8","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763191",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Richards, S.","Fr","1763331",2017,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763331",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Roberts, Cameron","Fr","1889907",2017,"10","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1889907",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Ross, G.","Jr","1881343",2017,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1881343",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Scheibner, C.","Fr","1763205",2017,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763205",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Seele, A.","Fr","1766440",2017,"7","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1766440",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Simmer, M.","N/A","1880171",2017,"28","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880171",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Spinney, Travis","Jr","1883953",2017,"3","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1883953",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Swigart, Jett","N/A","1880167",2017,"7","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880167",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Thomas, Luke","Fr","1763204",2017,"26","PR","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763204",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Wade, M.","Fr","1763195",2017,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1763195",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Warren, Reagan","N/A","1880172",2017,"27","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880172",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Wolley, Colt","Jr","1889908",2017,"32","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1889908",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Wolski, B.","N/A","1880174",2017,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880174",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Wood, T.","Jr","1881345",2017,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1881345",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Workman, Wes","Sr","1541088",2017,"26","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1541088",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
"Young, G.","N/A","1880168",2017,"18","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=1371&stats_player_seq=1880168",1371,"Southeastern Okla.","/team/1371/12560",30144,"GAC",2,12560
