"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Baccari, Lucca","So","2510835",2022,"4","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2510835",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Brncic, Dom","Fr","2676983",2022,"41","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2676983",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Cato, Shane","Fr","2676974",2022,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2676974",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Clary, Jesse","Sr","2004083",2022,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2004083",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Cyphert, Noah","Jr","2334230",2022,"18","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2334230",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"DiStefano, Sam","Fr","2676995",2022,"32","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2676995",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Flaming, Isaak","So","2511174",2022,"20","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2511174",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Gault, Aaron","Fr","2676965",2022,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2676965",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Guidas, Nick","So","2511216",2022,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2511216",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Hamel, Nate","So","2519233",2022,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2519233",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Hamilton, Bubba","Sr","2002147",2022,"33","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2002147",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Higgins, Matson","So","2528482",2022,"42","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2528482",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Hoffmann, Christian","So","2530767",2022,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2530767",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Jenks, Aaron","Jr","2334214",2022,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2334214",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Kilbane, Mally","Fr","2676975",2022,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2676975",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Kolb, Joey","Sr","2149612",2022,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2149612",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
"Leslie, David","Fr","2677001",2022,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=265&stats_player_seq=2677001",265,"Grove City","/team/265/15860",907,"PAC",3,2022,15860
