"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Abram, Jarod","Fr","2526674",2021,"12","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2526674",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Alonso, Christian","Fr","2521059",2021,"7","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521059",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Baranok, Brian","Fr","2521063",2021,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521063",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Buser, Kyle","Sr","1895976",2021,"43","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=1895976",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Calero, Harold","Jr","1979592",2021,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=1979592",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Carovillano, Matt","Sr","2008352",2021,"34","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2008352",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Case, Andrew","Fr","2521100",2021,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521100",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Caufield, Tim","Jr","2521039",2021,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521039",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Chiricolo, Gerard","Fr","2521070",2021,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521070",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"DePaola, MJ","Fr","2521015",2021,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521015",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Donaghue, Sean","Fr","2521042",2021,"4","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521042",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Egner, Will","Fr","2521064",2021,"18","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521064",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Franko, Bryan","Jr","2005592",2021,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2005592",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Garthaffner, Justin","So","2010416",2021,"44","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2010416",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Garthaffner, James","Fr","2521073",2021,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521073",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Grippo, Justin","Sr","2144681",2021,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2144681",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Guadagno, Tyler","So","2521060",2021,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521060",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Haag, Jared","Fr","2521074",2021,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521074",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Hamlin, Brian","Fr","2521061",2021,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521061",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Hardy, Kellen","Sr","2144672",2021,"33","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2144672",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Higgins, John","Fr","2521062",2021,"14","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521062",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Ivanicki, Matt","Fr","2521057",2021,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521057",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Karaty, Troy","Fr","2521101",2021,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2521101",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Keane, Billy","Jr","2144675",2021,"48","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2144675",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
"Kelemen, Sean","Sr","2144659",2021,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15580&org_id=564&stats_player_seq=2144659",564,"Ramapo","/team/564/15580",891,"NJAC",3,15580
