"name","class","player_id","season","number","position","player_url"
"Barrios, Patrick","Jr","1327089",2014,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1327089"
"Boger, Seth","Jr","1327090",2014,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1327090"
"Bolyard, Kyle","Fr","1552391",2014,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552391"
"Brinkley, Adam","So","1559305",2014,"17","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1559305"
"Chupick, Joe","Fr","1552406",2014,"23","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552406"
"Chupick, Nick","So","1552390",2014,"9","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552390"
"Claypoole, Jake","Sr","1206010",2014,"19","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1206010"
"Cooper, John","Jr","1101904",2014,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1101904"
"Decker, Dan","So","1559400",2014,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1559400"
"Greathouse, BJ","So","1552392",2014,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552392"
"Haase, Nathaniel","Jr","1559544",2014,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1559544"
"Knupp, Kory","So","1559399",2014,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1559399"
"Lorow, Kevin","Fr","1552394",2014,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552394"
"Mitchell, Robert","Fr","1552388",2014,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552388"
"Peterson, Luke","Sr","1559664",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1559664"
"Reed, Dan","Jr","1327087",2014,"2","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1327087"
"Shaver, Eric","Fr","1552397",2014,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552397"
"Vandevert, Kaden","Fr","1552395",2014,"21","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552395"
"Wheeler, Cody","Jr","1552389",2014,"40","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552389"
"Wnuk, Aaron","Fr","1552386",2014,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=958&stats_player_seq=1552386"
