"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Abbott, Henry","Fr","2004322",2018,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=2004322",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Allen, Will","So","1891113",2018,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1891113",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Arman, Mike","Sr","1776441",2018,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1776441",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Bailey, Charlie","So","2004346",2018,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=2004346",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Bogacz, Jesse","Sr","1666778",2018,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1666778",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Brown, Jake","Fr","2004263",2018,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=2004263",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Calcei, Luke","Sr","1776440",2018,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1776440",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Chandler, Nathan","So","1891111",2018,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1891111",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Clegg, Brad","So","1891108",2018,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1891108",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Contreras, Matt","Jr","1776436",2018,"13","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1776436",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"Craig, Patrick","Fr","2004321",2018,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=2004321",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
"DelRosso, Eric","So","1891101",2018,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12973&org_id=335&stats_player_seq=1891101",335,"Kenyon","/team/335/12973",897,"NCAC",3,12973
