"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Allison, Jack","So",NA,2024,"59","OF",NA,9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Aracena, Timo","Jr","2659766",2024,"0","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659766",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Balsam, Joe","Jr","2306393",2024,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2306393",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Barone, John","Jr","2306387",2024,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2306387",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Bauer, David","Fr",NA,2024,"60","OF",NA,9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Brazil, Dylan","Sr","2467964",2024,"3","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2467964",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Britton, Alex","Jr","2659790",2024,"5","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659790",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Brown, Kellen","Fr",NA,2024,"57","INF",NA,9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Bruno, Chase","Sr","2113944",2024,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2113944",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Campbell, Elias","Jr","2685908",2024,"40","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2685908",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Carroll, Ryan","So","2659816",2024,"38","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659816",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Castelli, Tyler","Jr","2659770",2024,"25","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659770",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Chance, Brock","Jr","2659772",2024,"31","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659772",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Clymer, Noah","So","2659817",2024,"26","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659817",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Clymer, Drew","Fr","2948287",2024,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2948287",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Coker, Matthew","Sr","2659780",2024,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659780",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Coldsnow, Zach","Sr","2347873",2024,"22","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2347873",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Donay, Tyler","Jr","2659768",2024,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659768",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Doyle, Connor","So","2804650",2024,"30","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2804650",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Eberheart, Isaiah","So","2804651",2024,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2804651",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Fritsch, Tyler","Fr",NA,2024,"63","P",NA,9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Harley, Tristan","So","2659815",2024,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659815",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Harrison, Gunnar","Jr","2659818",2024,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659818",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Hoppe, Jacob","Fr","2948267",2024,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2948267",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Imposimato, Alex","Jr","2475626",2024,"10","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2475626",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Jackson, Logan","Jr",NA,2024,"52","INF",NA,9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
"Kennedy-Davis, Jeremy","Sr","2659786",2024,"7","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=9680&stats_player_seq=2659786",9680,"Embry-Riddle (FL)","/team/9680/16580",919,"Sunshine State",2,2024,16580
