"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Arrigo, Jason","Jr","2685651",2024,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2685651",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"Breen, Michael","Sr","2520119",2024,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2520119",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"Callano, Nick","Jr","2685656",2024,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2685656",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"Cannoe, Tyler","Sr","2359737",2024,"19","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2359737",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"Carozza, Kyle","So","2838240",2024,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2838240",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"Clark, Brayden","Sr","2520121",2024,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2520121",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"D'Amato, Matt","Sr","2359738",2024,"1","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2359738",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"DeRienzo, Joe","So","2842306",2024,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2842306",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"DelVecchio, Tyler","Fr",NA,2024,"23","INF",NA,623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
"DelVecchio, Tommy","Sr","2359739",2024,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=623&stats_player_seq=2359739",623,"Salve Regina","/team/623/16580",839,"CCC",3,2024,16580
