jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
8,1322493,Duke Coleman,INF,Fr,0,0,2012,10942,Lane,347
23,1322500,Antwon Freeman,INF,Fr,0,0,2012,10942,Lane,347
19,1200227,Johnny Ivey,P,So,0,0,2012,10942,Lane,347
18,1200225,Corrin Johnson,OF,So,0,0,2012,10942,Lane,347
6,1331252,Dequavious Kirksey,INF,Fr,0,0,2012,10942,Lane,347
21,1322498,Darrell Moore,OF,Fr,0,0,2012,10942,Lane,347
18,1435415,Marvin Stewart Jr.,OF,Fr,13,12,2013,11320,Lane,347
21,1322498,Darrell Moore,OF,So,25,25,2013,11320,Lane,347
28,1439072,Brandon Houston,INF,Fr,14,12,2013,11320,Lane,347
3,1435418,Michael Montgomery,C,Fr,13,12,2013,11320,Lane,347
31,1439073,Reginald Mcgee,INF,Fr,6,6,2013,11320,Lane,347
13,1439070,Robert Love Iv,INF,Fr,7,5,2013,11320,Lane,347
11,1435417,Evan Love,INF,Fr,16,12,2013,11320,Lane,347
24,1331252,Dequavious Kirksey,INF,So,5,2,2013,11320,Lane,347
23,1200225,Corrin Johnson,OF,Jr,12,12,2013,11320,Lane,347
5,1439069,Alvin Houston,INF,Fr,1,1,2013,11320,Lane,347
6,1322500,Antwon Freeman,INF,So,2,1,2013,11320,Lane,347
12,1435414,Lareko Flowers,INF,Fr,26,26,2013,11320,Lane,347
1,1435416,Blair Dukes,OF,Fr,26,26,2013,11320,Lane,347
27,1439071,Terrell Craig,OF,Fr,1,0,2013,11320,Lane,347
8,1322493,Duke Coleman,INF,So,16,15,2013,11320,Lane,347
22,1435421,Tyler Austin,INF,Fr,24,21,2013,11320,Lane,347
9,1435420,Kelvin Almond,INF,Fr,20,18,2013,11320,Lane,347
19,1200227,Johnny Ivey,P,Jr,25,23,2013,11320,Lane,347
25,1435419,Ronnie Glynn Jr.,OF,Fr,14,13,2013,11320,Lane,347
1,1435416,Blair Dukes,OF,So,8,8,2014,11620,Lane,347
22,1435421,Tyler Austin,INF,So,24,21,2014,11620,Lane,347
8,1322493,Duke Coleman,C,Jr,23,21,2014,11620,Lane,347
12,1435414,Lareko Flowers,INF,So,28,27,2014,11620,Lane,347
28,1439072,Brandon Houston,INF,So,18,12,2014,11620,Lane,347
9,1545497,Titus Jones,OF,Fr,18,16,2014,11620,Lane,347
3,1545496,Robert Jones,P,Fr,4,3,2014,11620,Lane,347
11,1331252,Dequavious Kirksey,INF,Jr,14,11,2014,11620,Lane,347
17,1545499,Dy'Quan Lake,OF,Fr,2,1,2014,11620,Lane,347
21,1439070,Robert Love Iv,INF,So,20,19,2014,11620,Lane,347
3,1435418,Michael Montgomery,P,So,16,16,2014,11620,Lane,347
26,1322498,Darrell Moore,OF,Jr,28,28,2014,11620,Lane,347
24,1545500,Do Not Use,INF,Fr,28,26,2014,11620,Lane,347
21,1552534,Player,P,N/A,1,0,2014,11620,Lane,347
25,1545501,Rashad Randolph,OF,Fr,15,14,2014,11620,Lane,347
18,1435415,Marvin Stewart Jr.,OF,So,19,19,2014,11620,Lane,347
14,1545498,Kent Fuller,INF,So,27,25,2014,11620,Lane,347
6,1435417,Evan Love,INF,So,8,7,2014,11620,Lane,347
26,1655346,Wesley White,INF,Fr,5,1,2015,12080,Lane,347
18,1655344,Malcolm Davis,INF,Fr,20,18,2015,12080,Lane,347
31,1655347,Chris Drake,C,Fr,15,11,2015,12080,Lane,347
1,1435416,Blair Dukes,OF,Jr,24,24,2015,12080,Lane,347
12,1435414,Lareko Flowers,INF,Jr,25,25,2015,12080,Lane,347
14,1545498,Kent Fuller,INF,Jr,25,23,2015,12080,Lane,347
13,1655343,La'Gaun Grubbs,P,Fr,18,7,2015,12080,Lane,347
28,1439072,Brandon Houston,INF,Jr,18,10,2015,12080,Lane,347
19,1655345,Johnny Ivey,P,Sr,20,18,2015,12080,Lane,347
11,1331252,Dequavious Kirksey,INF,Sr,14,6,2015,12080,Lane,347
21,1439070,Robert Love Iv,INF,Jr,25,24,2015,12080,Lane,347
9,1435418,Michael Montgomery,P,Sr,14,10,2015,12080,Lane,347
22,1322498,Darrell Moore,OF,Sr,19,18,2015,12080,Lane,347
8,1322493,Duke Coleman,C,Sr,19,19,2015,12080,Lane,347
24,1545500,Do Not Use,INF,So,24,24,2015,12080,Lane,347
11,1763098,Robert Akines,C,Fr,34,31,2016,12360,Lane,347
24,1545500,Do Not Use,INF,Jr,34,31,2016,12360,Lane,347
5,1763094,Keion Allen,P,So,20,17,2016,12360,Lane,347
8,1763096,Dante Clark,INF,Fr,19,5,2016,12360,Lane,347
18,1655344,Malcolm Davis,INF,So,27,25,2016,12360,Lane,347
31,1655347,Chris Drake,C,So,11,6,2016,12360,Lane,347
1,1435416,Blair Dukes,OF,Sr,26,25,2016,12360,Lane,347
12,1435414,Lareko Flowers,INF,Sr,35,34,2016,12360,Lane,347
22,1763100,Charles Gray,P,Fr,13,8,2016,12360,Lane,347
28,1439072,Brandon Houston,INF,Sr,15,6,2016,12360,Lane,347
21,1439070,Robert Love Iv,INF,Sr,34,34,2016,12360,Lane,347
14,1545498,Kent Fuller,INF,Sr,27,25,2016,12360,Lane,347
26,1763101,Ramyron Poydras,1B,Jr,26,24,2016,12360,Lane,347
6,1763095,Jordan Smith,OF,Fr,28,20,2016,12360,Lane,347
19,1763099,Marvin Stewart Jr,OF,Sr,11,9,2016,12360,Lane,347
2,1763093,Jalen Valentine,INF,Fr,1,1,2016,12360,Lane,347
9,1763097,Ronald Mcghee,C,Fr,35,34,2016,12360,Lane,347
19,1874834,Treviz Brown,P,Fr,31,30,2017,12560,Lane,347
22,1874837,Clemia Jackson,C,So,30,26,2017,12560,Lane,347
20,1874835,Tavariz Brown,OF,Fr,18,17,2017,12560,Lane,347
17,1763098,Robert Akines,C,So,37,29,2017,12560,Lane,347
6,1763094,Keion Allen,P,Jr,13,6,2017,12560,Lane,347
11,1880585,Keishaun Clark,P,Fr,34,32,2017,12560,Lane,347
24,1896861,Dante Clay,2B/P,Sr,4,4,2017,12560,Lane,347
9,1874822,Melvin Crayton,INF,Fr,30,26,2017,12560,Lane,347
