"name","class","player_id","season","number","position","player_url"
"Barragan, Manny","N/A","1671633",2015,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671633"
"Bentson, Brandon","N/A","1671617",2015,"31","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671617"
"Buchanan, N","N/A",NA,2015,"8","CF",NA
"Costello, D","N/A",NA,2015,"14","RF",NA
"Domingo, Addison","N/A",NA,2015,"29","P",NA
"Esquibel, Emilio","N/A","1671628",2015,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671628"
"Fernandez, J","N/A",NA,2015,"35","P",NA
"Gamo, L.A.","N/A","1671614",2015,"9","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671614"
"Garcia, Jack","N/A","1671729",2015,"12","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671729"
"Hansen, K","N/A",NA,2015,"18","LF",NA
"Hertzmann, J","N/A",NA,2015,"22","P",NA
"Kunz, Jordan","N/A","1671631",2015,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671631"
"Lemmel, Ross","N/A","1671625",2015,"38","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671625"
"MacKenzie, Cameron","N/A","1671630",2015,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671630"
"Miladinovich,","N/A",NA,2015,"13","CF",NA
"Montiel, K","N/A",NA,2015,"21","P",NA
"Ott, Austin","N/A","1671626",2015,"1","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671626"
"Patchen, R","N/A",NA,2015,"15","3B",NA
"Perez, Clinton","N/A","1671623",2015,"25","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671623"
"Place, Tyler","N/A","1671624",2015,"2","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671624"
"Putnam, Jon","N/A","1671621",2015,"20","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671621"
"Smith, K","N/A",NA,2015,"4","3B",NA
"Stepanof, Elliott","N/A","1671634",2015,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671634"
"Swilley, J","N/A",NA,2015,"6","DH",NA
"Torres, I","N/A",NA,2015,"27","C",NA
"Vigo, D","N/A",NA,2015,"32","C",NA
"Villalobos,","N/A",NA,2015,"33","P",NA
"Weir, Hayden","N/A","1671762",2015,"39","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30198&stats_player_seq=1671762"
