"name","class","player_id","season","number","position","player_url"
"Argumedo,","Fr","1558473",2015,"24","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558473"
"Babusci,","Fr","1558477",2015,"20","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558477"
"Bishop, M.","N/A","1670722",2015,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1670722"
"Boos,","Fr","1558472",2015,"4","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558472"
"Bordner,","Fr",NA,2015,"34","PH/RF",NA
"Bumpass, Kyle","N/A","1670341",2015,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1670341"
"Chibe,","Fr","1558487",2015,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558487"
"Colon-Rodriguez,","Fr","1558475",2015,"26","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558475"
"Cronin,","Fr","1558480",2015,"8","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558480"
"Fitzpatrick,","Fr","1558481",2015,"2","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558481"
"Gustafson,","Fr","1558482",2015,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558482"
"Jaks, Zdenek","N/A","1671529",2015,"32","PH/3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1671529"
"Lamkin, A.","N/A","1670472",2015,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1670472"
"Malfeo,","Fr","1558474",2015,"27","2B/P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558474"
"Pung,","Fr","1558479",2015,"21","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558479"
"Samad,","Fr",NA,2015,"15","1B",NA
"Sierzega, W.","N/A","1670723",2015,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1670723"
"Tarala, James","Fr","1558476",2015,"1","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558476"
"Timpe, J.","N/A","1670742",2015,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1670742"
"Wiebell, C.","N/A","1670743",2015,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1670743"
"Winiecki,","Fr","1558486",2015,"9","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=30172&stats_player_seq=1558486"
