"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Barton, Kynan","Jr","1650434",2017,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1650434",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Blodgett, Gavin","Jr","1653969",2017,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1653969",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Briggs, Mitchell","Fr","1882800",2017,"31","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882800",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Brown, Joel","Fr","1882801",2017,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882801",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Callagy, Ryan","Fr","1882802",2017,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882802",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Collins, Mason","So","1760263",2017,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1760263",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Cook, Tyler","Sr","1434296",2017,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1434296",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Cosby, Christian","So","1760283",2017,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1760283",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"DeNiro, Anthony","So","1760266",2017,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1760266",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Edwards, Jay","Fr","1882803",2017,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882803",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Gregersen, Kevin","Fr","1882804",2017,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882804",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Hahn, Wyatt","Fr","1882805",2017,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882805",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Harmon, Joey","So","1882570",2017,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1882570",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
"Hernandez, Jonathan","So","1650445",2017,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&org_id=134&stats_player_seq=1650445",134,"Chapman","/team/134/12560",910,"SCIAC",3,12560
