"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Byram, Kenny","Jr","1324606",2014,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324606",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Charmello, Matt","Jr","1324609",2014,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324609",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Cooksey, James","Jr","1324618",2014,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324618",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Doyle, Sean","So","1438145",2014,"32","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1438145",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Flint, Keaton","Jr","1324610",2014,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324610",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Foley, Jason","Fr","1533176",2014,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1533176",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Friar, Jake","Fr","1533177",2014,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1533177",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Horn, Derick","Sr","1203605",2014,"25","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1203605",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Kerski, Kody","Sr","1203609",2014,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1203609",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Klebart, Keith","Fr","1533188",2014,"17","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1533188",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"LaRose, Breton","Fr","1538615",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1538615",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Landers, Connor","So","1438147",2014,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1438147",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Leiningen, Nick","Sr","1203599",2014,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1203599",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Lembo, Mike","So","1438146",2014,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1438146",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Maguire, Robbie","Sr","1203603",2014,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1203603",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"McDonough, Billy","Jr","1324605",2014,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324605",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"McEvoy, Conor","Sr","1203601",2014,"24","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1203601",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Medina, Jesus","So","1437909",2014,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1437909",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Morrissey, Nick","Jr","1324616",2014,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324616",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Perez, Dan","Sr","1203608",2014,"8","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1203608",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Shaw, Ted","Fr","1538613",2014,"15","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1538613",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Short, Zack","Fr","1538614",2014,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1538614",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Siringo, Joe","So",NA,2014,"27","P",NA,590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Sorrento, Victor","So","1437910",2014,"20","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1437910",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Sostarich, John","N/A","1559679",2014,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1559679",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Stoddard, Jeff","Jr","1324612",2014,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324612",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Sullivan, Jayson","So","1437922",2014,"21","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1437922",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
"Wertz, Dan","Jr","1324607",2014,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=590&stats_player_seq=1324607",590,"Sacred Heart","/team/590/11620",846,"NEC",1,11620
