"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Ackerman, Kamren","Jr","1670155",2016,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1670155",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Andrade, Rob","So","1779761",2016,"15","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779761",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Bock, Kyle","Jr","1558051",2016,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1558051",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Cable, Kyle","Fr",NA,2016,"10","OF",NA,296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Calixto, Julian","Jr","1779766",2016,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779766",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Callaghan, Erik","Jr","1558194",2016,"11","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1558194",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Castro, Oscar","So","1779754",2016,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779754",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Czerak, Andy","So",NA,2016,"27","OF",NA,296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"D'Angelo, Marco","Jr","1779775",2016,"41","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779775",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"DeMoicco, Dom","Jr","1779758",2016,"9","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779758",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Diessner, Will","Jr","1559767",2016,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1559767",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Dillon, D.J.","So","1670151",2016,"8","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1670151",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Georgelos, Ivan","Fr","1779772",2016,"33","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779772",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Gipson, Brandon","So","1672226",2016,"35","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1672226",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Greco, Frank","Fr","1779765",2016,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779765",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Guzman, Ivan","So","1671538",2016,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1671538",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Holub, James","Jr","1779777",2016,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779777",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Hotze, Andrew","Jr","1558050",2016,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1558050",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Johnson, Nick","Sr","1670152",2016,"12","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1670152",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Kerr, Sam","So","1779767",2016,"25","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779767",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Kiser, Tanner","Jr","1779760",2016,"14","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779760",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Lorenzi, Michael","Fr","1779774",2016,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779774",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Maves, Marty","Fr","1779762",2016,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779762",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"McKenna, John","Fr","1779773",2016,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779773",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Meisl, Frank","So","1671540",2016,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1671540",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Montalvo, Justin","Sr","1670153",2016,"21","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1670153",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Montenegro, Andres","Jr","1779755",2016,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779755",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Mulder, Mike","Jr","1779764",2016,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779764",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Nelson, Roy","So","1779771",2016,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779771",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Nesbitt, Chris","Sr","1558047",2016,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1558047",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Palasiewicz, Joe","Jr","1558461",2016,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1558461",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Pugliese, Brady","Fr","1779763",2016,"18","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779763",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Quick, Nicholas","Fr","1779757",2016,"4","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779757",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Seaquist, Nick","So","1779770",2016,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779770",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Severino, Nick","Sr","1448426",2016,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1448426",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Steinbrenner, Justin","Jr","1779768",2016,"26","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779768",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Stirbis, Chayancze","Jr","1779756",2016,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1779756",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Trumpis, Jacob","Jr","1670740",2016,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1670740",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Vosicky, Anthony","Fr",NA,2016,"55","INF",NA,296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Wall, Tom","Fr",NA,2016,"45","P",NA,296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Whitman, Phil","So",NA,2016,"42","C",NA,296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Wolfe, Alex","Jr","1558391",2016,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=296&stats_player_seq=1558391",296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
"Zielezinski, David","Fr",NA,2016,"50","P",NA,296,"Benedictine (IL)","/team/296/12360",30097,"NACC",3,12360
