"name","class","player_id","season","number","position","player_url"
"35,","N/A","1775276",2016,"0","","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1775276"
"Blocker, Cole","N/A","1770057",2016,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770057"
"Bobadilla, Carlos","So","1657362",2016,"35","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657362"
"Bowler, Justin","Jr","1448966",2016,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1448966"
"Bowman, John","So","1657373",2016,"48","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657373"
"Broeker,","Fr","1661528",2016,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1661528"
"Cartwright, Romero","So","1448967",2016,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1448967"
"Chambers, Chase","So","1657374",2016,"12","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657374"
"Dunn, Alex","Sr","1433294",2016,"18","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1433294"
"Durham, Peyton","N/A","1770055",2016,"18","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770055"
"Fraley, Ben","Sr","1543068",2016,"0","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1543068"
"Frazier, Tyler","Sr","1433296",2016,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1433296"
"Harris, Sam","So","1657372",2016,"33","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657372"
"Heath, Jerome","So","1657366",2016,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657366"
"Kapke, Will","N/A","1770050",2016,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770050"
"Kenneth, Broeker","So","1657368",2016,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657368"
"Koontz, Isaac","N/A","1770056",2016,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770056"
"Laing, Crachad","Sr","1433297",2016,"4","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1433297"
"Lyons, Austin","So","1657370",2016,"23","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657370"
"Morrow, Caleb","So","1657363",2016,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657363"
"Muncy, Jacob","Sr","1433300",2016,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1433300"
"Muovich, Tanner","So","1657364",2016,"3","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657364"
"Nelson, Paul","So",NA,2016,"32","P",NA
"New, Boston","Jr","1543063",2016,"11","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1543063"
"Nolan, Levi","So","1657367",2016,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657367"
"Quarles, Zachary","So","1657369",2016,"22","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657369"
"Rutherford, Chaz","N/A","1770049",2016,"8","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770049"
"Sauers, T.J.","N/A","1775278",2016,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1775278"
"Sibold, Ridge","Sr","1433331",2016,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1433331"
"Smith, Shannon","Jr","1543067",2016,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1543067"
"Thigpen, Carson","N/A","1770054",2016,"47","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770054"
"Thomas, Justin","N/A","1775279",2016,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1775279"
"Tucker, Brandon","So","1657365",2016,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1657365"
"Underwood, Cody","Sr","1433332",2016,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1433332"
"Williams, Bo","N/A","1770053",2016,"22","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770053"
"Williams, Sean","N/A","1770048",2016,"16","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&org_id=985&stats_player_seq=1770048"
