"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Acosta, Darren","Sr","2825259",2024,"25","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825259",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Anderson, Avery","Jr","2652803",2024,"16","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2652803",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Balliet, Cody","Sr","2494812",2024,"38","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2494812",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Bays, Hunter","Fr",NA,2024,"37","P",NA,2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Buckley, Ryne","So","2825258",2024,"23","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825258",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Cadiz, Zimba","So","2825254",2024,"11","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825254",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Cadiz, Mannuk","Fr","2961956",2024,"5","ph","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2961956",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Caudill, Alex","Fr","2954279",2024,"56","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2954279",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Christ, Jaxson","Fr","2954255",2024,"28","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2954255",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Clegg, AJ","Sr","2825379",2024,"8","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825379",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Collins, Brendan","Sr","2825364",2024,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825364",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Cornett, William","So","2825370",2024,"50","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825370",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Cruz, Josue","Sr","2494815",2024,"29","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2494815",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Dallmayer, AJ","Fr","2954252",2024,"19","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2954252",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Deel, Caleb","Sr","2494816",2024,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2494816",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Druckenmiller, Carter","So",NA,2024,"47","INF",NA,2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Dunlop, Mathew","So","2825369",2024,"49","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825369",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Espinosa, Israel","Jr","2652811",2024,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2652811",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Esposito, Garrett","Fr","2961958",2024,"45","ph/rf","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2961958",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Geise, Micah","Fr","2954254",2024,"22","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2954254",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Ginsburg, Nicholas","Fr","2954281",2024,"88","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2954281",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Gural, Jay","Jr","2652814",2024,"26","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2652814",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Gurule Jr., Carlos","Fr",NA,2024,"39","P",NA,2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Hejduk, Hagan","So","2825257",2024,"21","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825257",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Helt, Robert","Jr","2652854",2024,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2652854",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
"Hendrickson, Ethan","So","2825315",2024,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=16580&org_id=2746&stats_player_seq=2825315",2746,"Lake Erie","/team/2746/16580",30182,"G-MAC",2,2024,16580
