"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Abramson, Dean","Fr","1655576",2015,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655576",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Aubrey, James","Sr","1316548",2015,"02","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1316548",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Brooks, Johnathon","Sr","1316549",2015,"16","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1316549",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Caccamo, Charlie","Jr","1432513",2015,"31","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1432513",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Chambers, Jake","So","1655555",2015,"23","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655555",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Clokey, Shasta","Fr","1655605",2015,"40","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655605",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Cohen, Josh","Fr","1655589",2015,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655589",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"DeRaad, Devon","So","1532195",2015,"35","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1532195",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Ericksen, Scott","Jr","1432506",2015,"04","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1432506",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Fischer, Liam","Fr","1655502",2015,"06","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655502",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Forster, Matthew","Fr","1655501",2015,"03","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655501",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Fuhrman, Ryan","So","1655527",2015,"18","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655527",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Fuller, Brady","Jr","1558978",2015,"11","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1558978",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Gowanlock, Daniel","Jr","1655578",2015,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655578",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"Horton, Luke","So","1655606",2015,"45","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1655606",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
"James, Riley","So","1532201",2015,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=12080&org_id=516&stats_player_seq=1532201",516,"Occidental","/team/516/12080",910,"SCIAC",3,12080
