"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Aldrete, Carter","Jr","1872629",2019,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1872629",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Austin, Cole","Jr","2137073",2019,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=2137073",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Bishop, Hunter","Jr","1872630",2019,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1872630",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Burzell, Blake","Fr","2137072",2019,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=2137072",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Cacchione, Dom","Fr","2137084",2019,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=2137084",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Cheema, Nick","Jr","1872635",2019,"40","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1872635",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Corrigan, Brady","So","1998140",2019,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1998140",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Dabovich, RJ","So","2136944",2019,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=2136944",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Davis, Colby","So","1998147",2019,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1998147",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Denson, Myles","Jr","1872633",2019,"17","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1872633",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
"Ferri, Sam","Jr","1872626",2019,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=14781&org_id=28&stats_player_seq=1872626",28,"Arizona St.","/team/28/15204",905,"Pac-12",1,15204
