jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
24,1748659,Hector Aguinaga,INF,Fr,14,9,2016,12360,Ripon,577
23,1748658,Michael Barnes,C,Fr,29,28,2016,12360,Ripon,577
29,1748661,Frank Barone,C,Fr,1,0,2016,12360,Ripon,577
10,1639748,Jimmy Doedens,OF,Jr,11,8,2016,12360,Ripon,577
32,1748662,Riley Erickson,C,Fr,14,7,2016,12360,Ripon,577
16,1748664,Doug Ferrell,C,So,5,0,2016,12360,Ripon,577
3,1639743,Randy Finger,INF,So,34,34,2016,12360,Ripon,577
12,1639747,Ben Folger,OF,So,9,0,2016,12360,Ripon,577
27,1748660,Cole Gerber,INF,Fr,8,2,2016,12360,Ripon,577
20,1526247,Matt Hecht,P,Jr,10,6,2016,12360,Ripon,577
34,1639751,Nick Henning,P,So,6,3,2016,12360,Ripon,577
18,1639746,Brandon Hughes,P,Jr,5,2,2016,12360,Ripon,577
13,1748654,Brian Kennedy,INF,Fr,5,1,2016,12360,Ripon,577
7,1639745,Nick Kita,INF,So,33,33,2016,12360,Ripon,577
31,1639749,David Knapp,P,So,8,7,2016,12360,Ripon,577
4,1526251,Bradley Knoblock,INF,Jr,25,22,2016,12360,Ripon,577
17,1748656,Justin Lafleur,INF,Fr,2,0,2016,12360,Ripon,577
11,1526242,Aaron Langdon,P,Jr,11,3,2016,12360,Ripon,577
19,1526246,Ryan Maier,P,Jr,21,0,2016,12360,Ripon,577
9,1748653,Cullen Oren,INF,Fr,12,5,2016,12360,Ripon,577
14,1639750,Josh Oswald,INF,So,35,34,2016,12360,Ripon,577
1,1748651,Isiah Ramos,INF,Fr,35,34,2016,12360,Ripon,577
5,1418472,Jake Reinke,INF,Sr,8,8,2016,12360,Ripon,577
8,1748652,Kyle Rogers,OF,Fr,1,0,2016,12360,Ripon,577
21,1418475,Nick Schmitt,INF,Sr,35,35,2016,12360,Ripon,577
26,1526249,Robbie Schuettpelz,INF,Jr,30,25,2016,12360,Ripon,577
2,1639742,Drew Slade,P,So,10,8,2016,12360,Ripon,577
15,1748655,Brice Swick,P,Fr,20,17,2016,12360,Ripon,577
22,1748657,Nick Taranto,INF,Fr,26,19,2016,12360,Ripon,577
25,1639752,Cordell Walker,P,So,1,0,2016,12360,Ripon,577
6,1639744,Brian Wilson,P,So,11,0,2016,12360,Ripon,577
28,1418476,Andrew Wood,OF,Sr,16,0,2016,12360,Ripon,577
24,1748659,Hector Aguinaga,INF,So,32,31,2017,12560,Ripon,577
8,1748658,Michael Barnes,C,So,27,25,2017,12560,Ripon,577
27,1863617,Brian Brown,P,Fr,8,6,2017,12560,Ripon,577
32,1748662,Riley Erickson,C,So,20,19,2017,12560,Ripon,577
16,1748664,Doug Ferrell,C,Jr,7,2,2017,12560,Ripon,577
3,1639743,Randy Finger,INF,Jr,28,23,2017,12560,Ripon,577
12,1639747,Ben Folger,OF,Jr,10,0,2017,12560,Ripon,577
10,1863612,Kenny George,P,Fr,1,0,2017,12560,Ripon,577
18,1863614,Bennett Groves,OF,Fr,33,31,2017,12560,Ripon,577
