jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
17,1328435,Cam Beatty,P,Fr,0,0,2012,10942,Buena Vista,84
1,1328431,Ryan Titman,INF,So,0,0,2012,10942,Buena Vista,84
5,1192374,Nick Schlecht,INF,So,0,0,2012,10942,Buena Vista,84
15,1101854,Ryan Scheetz,OF,Jr,0,0,2012,10942,Buena Vista,84
21,1192398,Jon Ringblom,P,So,0,0,2012,10942,Buena Vista,84
2,1328432,Dillon Plath,OF,Fr,0,0,2012,10942,Buena Vista,84
22,1192389,Joe Paletta,INF,So,0,0,2012,10942,Buena Vista,84
33,1328438,Jesse Munsterman,P,Fr,0,0,2012,10942,Buena Vista,84
29,1192388,Andrew Marshall,P,So,0,0,2012,10942,Buena Vista,84
26,1101859,Tyler Lefeber,P,Jr,0,0,2012,10942,Buena Vista,84
8,1101852,Reggie Kock,P,Jr,0,0,2012,10942,Buena Vista,84
19,1101861,Brennan Holm,P,Jr,0,0,2012,10942,Buena Vista,84
38,1328441,Schuyler Radke,C,So,0,0,2012,10942,Buena Vista,84
34,1328439,Scott Harris,P,Fr,0,0,2012,10942,Buena Vista,84
14,1101853,Griffin Hatten,P,Jr,0,0,2012,10942,Buena Vista,84
40,1328442,Alex Brown,INF,Fr,0,0,2012,10942,Buena Vista,84
9,1328433,Jake Daniels,INF,Jr,0,0,2012,10942,Buena Vista,84
24,1101858,Neil Eddie,C,Jr,0,0,2012,10942,Buena Vista,84
6,1101850,Alex Davis,OF,Jr,0,0,2012,10942,Buena Vista,84
35,1101870,Kel Ganeku,P,Jr,0,0,2012,10942,Buena Vista,84
18,1328436,Ian Grigsby,OF,Fr,0,0,2012,10942,Buena Vista,84
36,1328440,Eric Gurbacki,INF,Fr,0,0,2012,10942,Buena Vista,84
10,1328434,Lucas Hadaway,P,Fr,0,0,2012,10942,Buena Vista,84
3,1192373,Weston Foxx,INF,So,0,0,2012,10942,Buena Vista,84
29,1192388,Andrew Marshall,P,Jr,2,1,2013,11320,Buena Vista,84
32,1328441,Schuyler Radke,C,Jr,3,1,2013,11320,Buena Vista,84
33,1328438,Jesse Munsterman,SS,So,42,42,2013,11320,Buena Vista,84
3,1192373,Weston Foxx,INF,Jr,42,41,2013,11320,Buena Vista,84
22,1192389,Joe Paletta,INF,Jr,42,42,2013,11320,Buena Vista,84
2,1328432,Dillon Plath,OF,So,41,39,2013,11320,Buena Vista,84
21,1192398,Jon Ringblom,P,Jr,10,10,2013,11320,Buena Vista,84
12,1444540,Tanner Truesdell,OF,Fr,8,5,2013,11320,Buena Vista,84
5,1192374,Nick Schlecht,INF,Jr,41,38,2013,11320,Buena Vista,84
30,1449380,Alex Simon,C,Fr,3,0,2013,11320,Buena Vista,84
