"name","class","player_id","season","number","position","player_url"
"Bahlinger, Christian","N/A","1558948",2014,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1558948"
"Ball, Michael","N/A","1543678",2014,"31","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543678"
"Beerman, Cyrus","N/A","1558946",2014,"21","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1558946"
"Bobinger, Brooks","N/A",NA,2014,"5","SS",NA
"Douglas, Stephen","N/A","1558950",2014,"10","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1558950"
"Eads, Taylor","N/A","1558945",2014,"22","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1558945"
"Floros, William","N/A","1543663",2014,"15","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543663"
"Freeman, Kyle","N/A","1543665",2014,"8","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543665"
"Hitt, Brady","N/A","1543681",2014,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543681"
"Jacques, Austyn","N/A","1543669",2014,"35","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543669"
"LaForce, Rick","N/A",NA,2014,"3","DH",NA
"Moulder, Roy","N/A","1543664",2014,"27","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543664"
"Nowak, Hunter","N/A","1559538",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1559538"
"Petrie, Shane","N/A","1559539",2014,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1559539"
"Quinn, Nick","N/A",NA,2014,"24","P/C",NA
"Robbins, Andy","N/A",NA,2014,"2","CF",NA
"Sims, Brian","N/A",NA,2014,"6","2B",NA
"Solliday, Andrew","N/A","1543671",2014,"14","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543671"
"Solliday, Brian","N/A","1543660",2014,"20","PH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543660"
"Sostarich, Mykol","N/A",NA,2014,"9","LF",NA
"Stevens, Ryan","N/A","1559537",2014,"30","DH","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1559537"
"Sullivan, Paul","N/A",NA,2014,"12","P",NA
"Toscano, Blake","N/A",NA,2014,"1","PH",NA
"Webb, Garrett","N/A","1543673",2014,"4","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30191&stats_player_seq=1543673"
