jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
29,1314546,Sam Smith,P,Fr,13,9,2012,10942,Ole Miss,433
25,1314545,Andrew Mistone,INF,Jr,62,60,2012,10942,Ole Miss,433
17,1314519,Casey Mulholldand,P,Fr,8,0,2012,10942,Ole Miss,433
6,1208281,Blake Newalu,INF,Sr,36,25,2012,10942,Ole Miss,433
24,1314544,Sikes Orvis,INF,Fr,37,8,2012,10942,Ole Miss,433
22,1314543,Jake Overbey,INF,Fr,26,8,2012,10942,Ole Miss,433
1,1208278,Preston Overbey,INF,So,55,39,2012,10942,Ole Miss,433
28,1208287,Mike Mayers,P,So,17,15,2012,10942,Ole Miss,433
16,1314518,Chase Reeves,P,Fr,0,0,2012,10942,Ole Miss,433
34,1103849,Jon Andy Scott,P,Sr,9,0,2012,10942,Ole Miss,433
43,1314549,Kody Sepulveda,C,Jr,6,1,2012,10942,Ole Miss,433
19,1208284,Bobby Wahl,P,So,18,17,2012,10942,Ole Miss,433
40,1314552,Scott Weathersby,P,Fr,0,0,2012,10942,Ole Miss,433
2,1103809,Alex Yarbrough,INF,Jr,62,62,2012,10942,Ole Miss,433
33,993109,Matt Snyder,INF,Sr,63,63,2012,10942,Ole Miss,433
18,1314520,Tyler Roach,INF,Jr,0,0,2012,10942,Ole Miss,433
12,1103810,Tanner Mathis,OF,Jr,63,63,2012,10942,Ole Miss,433
37,1103851,Blair Wright,P,Jr,9,0,2012,10942,Ole Miss,433
3,1314513,Austin Knight,C,Fr,29,6,2012,10942,Ole Miss,433
8,1208294,Austin Anderson,INF,So,42,31,2012,10942,Ole Miss,433
20,1314521,Josh Laxer,P,Fr,12,5,2012,10942,Ole Miss,433
31,1314547,Tanner Bailey,P,Jr,17,3,2012,10942,Ole Miss,433
9,1314516,Auston Bousfield,OF,Fr,62,61,2012,10942,Ole Miss,433
21,1314522,Hawtin Buchanan,P,Fr,15,0,2012,10942,Ole Miss,433
32,1314548,Dylan Chavez,P,Jr,24,1,2012,10942,Ole Miss,433
10,1314517,Chris Ellis,P,Fr,19,1,2012,10942,Ole Miss,433
46,1314551,John Gatlin,INF,Jr,28,13,2012,10942,Ole Miss,433
30,1208288,Will Allen,INF,So,56,56,2012,10942,Ole Miss,433
39,1208292,Casey Greene,P,So,0,0,2012,10942,Ole Miss,433
44,1314550,Aaron Greenwood,P,So,19,0,2012,10942,Ole Miss,433
13,993105,Taylor Hightower,C,Sr,0,0,2012,10942,Ole Miss,433
27,1208286,R.J. Hively,P,Sr,19,12,2012,10942,Ole Miss,433
7,1314515,Senquez Golson,OF,Fr,22,15,2012,10942,Ole Miss,433
38,1103852,Brett Huber,P,Jr,20,0,2012,10942,Ole Miss,433
11,1208282,Zach Kirksey,OF,Sr,51,41,2012,10942,Ole Miss,433
4,1314514,Will Jamison,OF,Fr,56,15,2012,10942,Ole Miss,433
20,1314521,Josh Laxer,P,So,12,8,2013,11320,Ole Miss,433
35,1431150,Jeremy Massie,P,Jr,18,0,2013,11320,Ole Miss,433
12,1103810,Tanner Mathis,OF,Sr,61,61,2013,11320,Ole Miss,433
28,1208287,Mike Mayers,P,Jr,16,15,2013,11320,Ole Miss,433
22,1314543,Jake Overbey,INF,So,36,2,2013,11320,Ole Miss,433
24,1314544,Sikes Orvis,INF,So,57,48,2013,11320,Ole Miss,433
1,1208278,Preston Overbey,INF,Jr,59,57,2013,11320,Ole Miss,433
42,1431151,Holt Perdzock,C,Fr,40,6,2013,11320,Ole Miss,433
29,1314546,Sam Smith,P,So,15,15,2013,11320,Ole Miss,433
26,1431146,Stuart Turner,C,Jr,62,62,2013,11320,Ole Miss,433
2,1431139,Jacob Waguespack,P,Fr,6,2,2013,11320,Ole Miss,433
25,1314545,Andrew Mistone,INF,Sr,62,62,2013,11320,Ole Miss,433
3,1314513,Austin Knight,C,So,24,2,2013,11320,Ole Miss,433
44,1314550,Aaron Greenwood,P,Jr,27,0,2013,11320,Ole Miss,433
38,1103852,Brett Huber,P,Sr,20,0,2013,11320,Ole Miss,433
34,1431149,Christian Helsel,INF,Fr,39,23,2013,11320,Ole Miss,433
36,1314551,John Gatlin,INF,Sr,0,0,2013,11320,Ole Miss,433
10,1314517,Chris Ellis,P,So,13,2,2013,11320,Ole Miss,433
14,1431143,Cameron Dishon,OF,Fr,40,1,2013,11320,Ole Miss,433
16,1431144,Matt Denny,P,Fr,21,0,2013,11320,Ole Miss,433
18,1431145,Brady Bramlett,P,Fr,8,4,2013,11320,Ole Miss,433
9,1314516,Auston Bousfield,OF,So,62,62,2013,11320,Ole Miss,433
32,1431147,Austin Blunt,P,Fr,8,0,2013,11320,Ole Miss,433
31,1314547,Tanner Bailey,P,Sr,30,0,2013,11320,Ole Miss,433
13,1431142,Scott Ashford,P,So,3,0,2013,11320,Ole Miss,433
8,1208294,Austin Anderson,INF,Jr,58,58,2013,11320,Ole Miss,433
30,1208288,Will Allen,INF,Jr,60,56,2013,11320,Ole Miss,433
19,1208284,Bobby Wahl,P,Jr,16,16,2013,11320,Ole Miss,433
4,1314514,Will Jamison,OF,So,59,45,2013,11320,Ole Miss,433
21,1314522,Hawtin Buchanan,P,So,7,0,2013,11320,Ole Miss,433
40,1314552,Scott Weathersby,P,So,14,0,2013,11320,Ole Miss,433
6,1431140,Lance Wilson,INF,Jr,36,13,2013,11320,Ole Miss,433
20,1314521,Josh Laxer,P,Jr,23,0,2014,11620,Ole Miss,433
11,1546115,Braxton Lee,OF,Jr,69,68,2014,11620,Ole Miss,433
35,1431150,Jeremy Massie,P,Sr,21,9,2014,11620,Ole Miss,433
24,1314544,Sikes Orvis,INF,Jr,69,68,2014,11620,Ole Miss,433
1,1208278,Preston Overbey,INF,Sr,67,65,2014,11620,Ole Miss,433
42,1431151,Holt Perdzock,C,So,35,1,2014,11620,Ole Miss,433
6,1546113,Errol Robinson,INF,Fr,67,66,2014,11620,Ole Miss,433
30,1208288,Will Allen,INF,Sr,69,69,2014,11620,Ole Miss,433
29,1314546,Sam Smith,P,Jr,18,18,2014,11620,Ole Miss,433
