"player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"Bailey, AJ","Fr","2652303",2022,"35","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2652303",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Banes, Josh","Sr","2303486",2022,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2303486",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Bayonne, Darnell","Fr",NA,2022,"61","INF",NA,508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Brown, Drayton","So","2480086",2022,"34","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2480086",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Carver, Cal","Jr","2303492",2022,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2303492",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Colaianni, Gabe","So","2303494",2022,"14","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2303494",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Collins, Gus","So","2652324",2022,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2652324",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Cossio, Andrew","Jr","2480092",2022,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2480092",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Elkins, Jeffery","Jr","2129239",2022,"54","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2129239",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Farrell, Jacob","So","2129240",2022,"21","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2129240",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
"Flowers, Dawson","So","2652326",2022,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=508&stats_player_seq=2652326",508,"Northwestern St.","/team/508/15860",914,"Southland",1,2022,15860
