"name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","season_id"
"Albertson, Will","Fr","1421950",2013,"17","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421950",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Beard, Austin","So","1310229",2013,"2","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310229",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Bowers, Heath","So","1310237",2013,"19","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310237",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Boyce, Blake","Sr","1108113",2013,"32","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1108113",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Brown, Clayton","Jr","1421956",2013,"20","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421956",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Cedano, Hector","Jr","1196676",2013,"22","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1196676",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Clark, Russell","So","1310275",2013,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310275",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"DeLucia, Michael","Sr","1310235",2013,"13","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310235",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Eyster, Paul","Sr","1310234",2013,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310234",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Farthing, Jordan","So","1310274",2013,"40","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310274",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Felton, Michael","Sr","1310233",2013,"10","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310233",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Fish, Ben","Sr","1108117",2013,"29","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1108117",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Fox, Colby","Fr","1421951",2013,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421951",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Graham, Brent","Sr","1310228",2013,"5","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310228",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Griffin, Michael","Sr","1310272",2013,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310272",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Kennen, Trey","Fr",NA,2013,"30","P",NA,115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Koopman, Ryan","Jr","1196679",2013,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1196679",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Lane, Trevor","Fr","1421953",2013,"4","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421953",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Linthicum, Curtis","So","1310236",2013,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310236",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Marksberry, Matt","Jr","1110982",2013,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1110982",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Mattes, Ryan","Sr","1108118",2013,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1108118",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"McBride, Nolan","Jr","1196680",2013,"7","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1196680",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"McQuown, Ben","Sr","1310230",2013,"6","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310230",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Nadolski, Matt","Jr","1421957",2013,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421957",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Odom, Kurt","Jr","1196681",2013,"33","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1196681",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Olson, David","Sr","1310271",2013,"25","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310271",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Parrish, Matt","Fr","1421954",2013,"34","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421954",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Ray, Nick","Sr","1310232",2013,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310232",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Reilly, John","Jr","1421958",2013,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421958",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Self, Logan","Sr","1110981",2013,"12","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1110981",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Simmons, Jesse","Fr","1421955",2013,"26","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421955",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Thompkins, Coley","So","1310273",2013,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1310273",115,"Campbell","/team/115/11320",826,"Big South",1,11320
"Thompson, Ryan","Jr","1421959",2013,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11320&org_id=115&stats_player_seq=1421959",115,"Campbell","/team/115/11320",826,"Big South",1,11320
