jersey,stats_player_seq,name,position,class_year,games_played,games_started,season,season_id,school,school_id
34,1656128,Max Abramson,INF,So,1,0,2016,12360,Jacksonville,316
31,1759470,Kyle Arjona,P,Fr,25,3,2016,12360,Jacksonville,316
12,1656094,Sam Armstrong,INF,So,52,52,2016,12360,Jacksonville,316
3,1417825,Michael Babb,OF,Sr,23,12,2016,12360,Jacksonville,316
23,1417833,Josh Baker,OF,Sr,0,0,2016,12360,Jacksonville,316
15,1656102,Michael Baumann,P,So,14,14,2016,12360,Jacksonville,316
27,1656126,David Boyle,INF,So,6,2,2016,12360,Jacksonville,316
19,1759472,Angel Camacho,SS,Fr,52,43,2016,12360,Jacksonville,316
9,1759478,Mike Cassala,P,Fr,38,16,2016,12360,Jacksonville,316
46,1559855,Andrew Ciocia,P,So,0,0,2016,12360,Jacksonville,316
17,1531030,Seth Dewitt,INF,Jr,40,28,2016,12360,Jacksonville,316
22,1531031,Nathan Disch,P,Jr,14,14,2016,12360,Jacksonville,316
42,1656132,Evan Fernandez,INF,So,15,6,2016,12360,Jacksonville,316
10,1759474,Chris Gau,P,Fr,21,3,2016,12360,Jacksonville,316
20,1656125,Jordan Gould,INF,Sr,55,55,2016,12360,Jacksonville,316
29,1759471,Ryan Granda,P,Fr,17,1,2016,12360,Jacksonville,316
25,1759475,Franco Guardascione,C,Jr,44,39,2016,12360,Jacksonville,316
8,1656093,Austin Hays,OF,Jr,54,54,2016,12360,Jacksonville,316
2,1759463,Dakota Julylia,INF,Fr,53,51,2016,12360,Jacksonville,316
6,1417827,Nathan Koslowski,OF,Sr,52,38,2016,12360,Jacksonville,316
5,1656136,Casey Kulina,P,Sr,14,6,2016,12360,Jacksonville,316
21,1531044,Chris Lehane,OF,Jr,12,0,2016,12360,Jacksonville,316
4,1531047,Parker Perez,P,Sr,55,55,2016,12360,Jacksonville,316
41,1531048,Ryan Quintero,P,Sr,7,0,2016,12360,Jacksonville,316
13,1417829,Nate Ricci,P,Sr,29,14,2016,12360,Jacksonville,316
40,1759469,Mike Schappell,P,Fr,21,0,2016,12360,Jacksonville,316
26,1531052,Alex Seifert,INF,Jr,14,5,2016,12360,Jacksonville,316
38,1656129,Gregory Shannahan,P,So,2,2,2016,12360,Jacksonville,316
18,1759473,Connor Stephens,OF,Fr,39,24,2016,12360,Jacksonville,316
14,1656100,Spencer Stockton,P,So,15,12,2016,12360,Jacksonville,316
39,1303757,Jeff Tanner,P,N/A,11,1,2016,12360,Jacksonville,316
30,1531054,Shane Wise,P,Jr,14,0,2016,12360,Jacksonville,316
32,1759479,Logan Wonn,P,Fr,0,0,2016,12360,Jacksonville,316
45,1656130,Reagan Wright,C,So,2,0,2016,12360,Jacksonville,316
12,1656094,Sam Armstrong,INF,Jr,54,53,2017,12560,Jacksonville,316
15,1656102,Michael Baumann,P,Jr,14,14,2017,12560,Jacksonville,316
27,1656126,David Boyle,INF,Jr,0,0,2017,12560,Jacksonville,316
19,1759472,Angel Camacho,INF,So,50,47,2017,12560,Jacksonville,316
9,1759478,Mike Cassala,INF,So,50,48,2017,12560,Jacksonville,316
8,1872092,John Cassala,OF,So,22,18,2017,12560,Jacksonville,316
16,1559855,Andrew Ciocia,P,Jr,15,0,2017,12560,Jacksonville,316
17,1531030,Seth Dewitt,INF,Sr,29,19,2017,12560,Jacksonville,316
22,1531031,Nathan Disch,P,Sr,9,5,2017,12560,Jacksonville,316
3,1872088,Scott Dubrule,INF,Fr,59,56,2017,12560,Jacksonville,316
42,1656132,Evan Fernandez,INF,Jr,47,35,2017,12560,Jacksonville,316
10,1759474,Chris Gau,P,So,31,25,2017,12560,Jacksonville,316
25,1759475,Franco Guardascione,C,Sr,14,9,2017,12560,Jacksonville,316
2,1759463,Dakota Julylia,INF,So,54,52,2017,12560,Jacksonville,316
6,1417827,Nathan Koslowski,OF,Sr,60,60,2017,12560,Jacksonville,316
5,1656136,Casey Kulina,P,Sr,15,14,2017,12560,Jacksonville,316
21,1531044,Chris Lehane,OF,Sr,50,44,2017,12560,Jacksonville,316
34,1872105,Matt Meyer,P,Jr,21,0,2017,12560,Jacksonville,316
23,1872095,Mark Potter,P,Fr,18,7,2017,12560,Jacksonville,316
13,1872093,Tyler Santana,P,Fr,27,0,2017,12560,Jacksonville,316
40,1759469,Mike Schappell,P,So,0,0,2017,12560,Jacksonville,316
26,1531052,Alex Seifert,INF,Sr,44,9,2017,12560,Jacksonville,316
38,1656129,Gregory Shannahan,P,Jr,13,3,2017,12560,Jacksonville,316
31,1872096,Zack Smith,OF,Jr,13,2,2017,12560,Jacksonville,316
4,1872089,Ruben Someillan,OF,Fr,53,42,2017,12560,Jacksonville,316
33,1872097,Jacob Southern,C,Fr,19,9,2017,12560,Jacksonville,316
18,1759473,Connor Stephens,OF,So,31,23,2017,12560,Jacksonville,316
14,1656100,Spencer Stockton,P,Jr,26,0,2017,12560,Jacksonville,316
20,1872094,Td Walker,OF,Fr,0,0,2017,12560,Jacksonville,316
30,1531054,Shane Wise,P,Sr,24,0,2017,12560,Jacksonville,316
32,1759479,Logan Wonn,P,So,9,0,2017,12560,Jacksonville,316
45,1656130,Reagan Wright,C,Fr,16,6,2017,12560,Jacksonville,316
12,1656094,Sam Armstrong,INF,Sr,60,60,2018,12973,Jacksonville,316
27,1656126,David Boyle,OF,Jr,0,0,2018,12973,Jacksonville,316
19,1759472,Angel Camacho,INF,Jr,61,61,2018,12973,Jacksonville,316
8,1872092,John Cassala,OF,Jr,48,27,2018,12973,Jacksonville,316
9,1759478,Mike Cassala,P,Jr,11,9,2018,12973,Jacksonville,316
16,1559855,Andrew Ciocia,P,Sr,19,0,2018,12973,Jacksonville,316
22,1531031,Nathan Disch,P,Sr,16,2,2018,12973,Jacksonville,316
3,1872088,Scott Dubrule,INF,So,61,61,2018,12973,Jacksonville,316
17,1979295,Brandon Dudley,OF,Fr,0,0,2018,12973,Jacksonville,316
42,1656132,Evan Fernandez,INF,Jr,41,26,2018,12973,Jacksonville,316
29,1535850,Cory Garrastazu,OF,Sr,13,3,2018,12973,Jacksonville,316
29,1979296,Adrian Garrastazu,P,Fr,31,25,2018,12973,Jacksonville,316
10,1759474,Chris Gau,P,Jr,35,24,2018,12973,Jacksonville,316
25,1759475,Franco Guardascione,C,Sr,42,37,2018,12973,Jacksonville,316
24,1979297,Duncan Hunter,OF,Fr,44,32,2018,12973,Jacksonville,316
2,1759463,Dakota Julylia,INF,Jr,0,0,2018,12973,Jacksonville,316
21,1531044,Chris Lehane,OF,Sr,60,59,2018,12973,Jacksonville,316
40,1979528,Chris Mauloni,P,Fr,29,0,2018,12973,Jacksonville,316
34,1872105,Matt Meyer,P,Sr,25,1,2018,12973,Jacksonville,316
41,1979662,Andy Mitchell,P,Jr,5,0,2018,12973,Jacksonville,316
15,1979529,Trent Palmer,P,Fr,27,0,2018,12973,Jacksonville,316
28,1979530,Ethan Sander,P,Fr,0,0,2018,12973,Jacksonville,316
13,1872093,Tyler Santana,P,So,15,15,2018,12973,Jacksonville,316
38,1656129,Gregory Shannahan,P,Jr,14,2,2018,12973,Jacksonville,316
20,1872096,Zack Smith,OF,Sr,26,4,2018,12973,Jacksonville,316
4,1872089,Ruben Someillan,OF,So,59,59,2018,12973,Jacksonville,316
33,1872097,Jacob Southern,C,So,48,40,2018,12973,Jacksonville,316
18,1759473,Connor Stephens,OF,Jr,51,41,2018,12973,Jacksonville,316
14,1656100,Spencer Stockton,P,Sr,17,13,2018,12973,Jacksonville,316
6,1979531,Austin Temple,P,Fr,21,8,2018,12973,Jacksonville,316
23,1872094,Td Walker,OF,Fr,16,1,2018,12973,Jacksonville,316
26,1979532,Jordan Ward,P,Fr,0,0,2018,12973,Jacksonville,316
30,1531054,Shane Wise,P,Sr,0,0,2018,12973,Jacksonville,316
32,1759479,Logan Wonn,P,So,1,0,2018,12973,Jacksonville,316
45,1656130,Reagan Wright,C,Jr,10,0,2018,12973,Jacksonville,316
34,2122778,Zach Bryant,P,Jr,28,0,2019,14781,Jacksonville,316
19,1759472,Angel Camacho,INF,Sr,58,58,2019,14781,Jacksonville,316
9,1759478,Mike Cassala,P,Sr,0,0,2019,14781,Jacksonville,316
8,1872092,John Cassala,OF,Sr,43,43,2019,14781,Jacksonville,316
23,2122768,Paul Castillo,UT,Jr,11,6,2019,14781,Jacksonville,316
25,2122741,Christian Coipel,INF,Jr,6,2,2019,14781,Jacksonville,316
3,1872088,Scott Dubrule,INF,Jr,59,59,2019,14781,Jacksonville,316
17,1979295,Brandon Dudley,OF,So,12,0,2019,14781,Jacksonville,316
14,2122747,Kevin Faulkner,P,Fr,21,0,2019,14781,Jacksonville,316
29,1535850,Cory Garrastazu,OF,Sr,55,50,2019,14781,Jacksonville,316
5,1979296,Adrian Garrastazu,P,So,12,0,2019,14781,Jacksonville,316
42,2122810,Jeremy Gunter,OF,Fr,0,0,2019,14781,Jacksonville,316
30,2122774,Cory Heffron,C,Jr,59,57,2019,14781,Jacksonville,316
24,1979297,Duncan Hunter,OF,So,52,49,2019,14781,Jacksonville,316
27,2122770,Aj Jones,P,Jr,15,15,2019,14781,Jacksonville,316
2,1759463,Dakota Julylia,INF,Sr,56,56,2019,14781,Jacksonville,316
12,2122734,Nick Love,P,Fr,26,4,2019,14781,Jacksonville,316
40,1979528,Chris Mauloni,P,So,12,0,2019,14781,Jacksonville,316
16,2122736,Jagger Mccoy,P,Jr,29,1,2019,14781,Jacksonville,316
22,2122740,Ruairi Murphy,P,Fr,8,2,2019,14781,Jacksonville,316
46,2122787,Mason Nadolney,INF,Fr,0,0,2019,14781,Jacksonville,316
15,1979529,Trent Palmer,P,So,21,9,2019,14781,Jacksonville,316
21,2122758,Kyle Richardson,INF,Fr,24,6,2019,14781,Jacksonville,316
28,1979530,Ethan Sander,P,So,5,0,2019,14781,Jacksonville,316
13,1872093,Tyler Santana,P,Jr,16,16,2019,14781,Jacksonville,316
38,1656129,Gregory Shannahan,P,Sr,13,1,2019,14781,Jacksonville,316
10,2122732,Darien Smith,P,Fr,12,0,2019,14781,Jacksonville,316
4,1872089,Ruben Someillan,OF,Jr,59,59,2019,14781,Jacksonville,316
33,1872097,Jacob Southern,C,Jr,56,55,2019,14781,Jacksonville,316
18,1759473,Connor Stephens,OF,Sr,0,0,2019,14781,Jacksonville,316
6,1979531,Austin Temple,P,So,17,11,2019,14781,Jacksonville,316
20,1872094,Td Walker,OF,So,20,2,2019,14781,Jacksonville,316
26,1979532,Jordan Ward,P,So,4,0,2019,14781,Jacksonville,316
32,1759479,Logan Wonn,P,Jr,1,0,2019,14781,Jacksonville,316
45,1656130,Reagan Wright,C,Sr,35,29,2019,14781,Jacksonville,316
9,1759478,Mike Cassala,P,Sr,5,2,2020,15204,Jacksonville,316
23,2122768,Paul Castillo,UT,Sr,9,3,2020,15204,Jacksonville,316
8,2122741,Christian Coipel,INF,Sr,17,16,2020,15204,Jacksonville,316
3,1872088,Scott Dubrule,INF,Sr,18,18,2020,15204,Jacksonville,316
17,1979295,Brandon Dudley,OF,Jr,1,0,2020,15204,Jacksonville,316
14,2122747,Kevin Faulkner,P,So,1,0,2020,15204,Jacksonville,316
10,2329381,Elias Flowers,OF,Fr,14,7,2020,15204,Jacksonville,316
5,1979296,Adrian Garrastazu,P,Jr,1,0,2020,15204,Jacksonville,316
22,1774721,Anthony George,C,Sr,17,17,2020,15204,Jacksonville,316
18,2122774,Cory Heffron,C,Sr,15,15,2020,15204,Jacksonville,316
24,1979297,Duncan Hunter,OF,Jr,14,8,2020,15204,Jacksonville,316
27,2122770,Aj Jones,P,Sr,5,4,2020,15204,Jacksonville,316
2,1759463,Dakota Julylia,INF,Sr,18,18,2020,15204,Jacksonville,316
29,2329429,Ty Kirchharr,P,Fr,1,0,2020,15204,Jacksonville,316
38,2329458,Harrison Long,INF,Fr,3,0,2020,15204,Jacksonville,316
31,2329434,Avery Love,P,Fr,6,0,2020,15204,Jacksonville,316
12,2122734,Nick Love,P,So,8,0,2020,15204,Jacksonville,316
